itemid,nombre,volumen,precio,marca,categoria
225279,Glenfiddich 12yr 2010 Holiday Pack,750,32.19,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
93493,Balvenie Trio Pack,150,9.83,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
72715,Stolichnaya Gold 98 Gift,750,20.58,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
348053,Stolichnaya With Ice Shot Pack,750,16.79,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
443103,Stolichnaya Raspberi With Lemonade,750,16.79,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
358845,Stolichnaya Russian Vodka Gift,750,18.36,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
359273,Glenfiddich Crystal Gift,750,31.31,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
313007,Glenfiddich Holiday Pack,750,31.31,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
465019,Stolichnaya Razberi Holiday Vap,750,18.36,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
415781,Tullamore Dew Holiday Pack,750,18.56,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
74833,Tullamore Dew W/crock,750,36.78,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
57247,Tullamore Dew With Pitcher,750,18.39,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
448220,Tullamore Dew W/rocks Glasses,750,18.56,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
39773,Stolichnaya W/50ml Flavors,750,17.87,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
234215,Tullamore Dew Tin,750,18.39,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
368260,Stolichnaya W/2 Frosted Shot Glasses,750,18.36,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
25189,Stolichnaya Music Pack 98 Gift Box,750,14.75,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
390805,Licor 43 Gift 2002,375,10.56,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
440212,Licor 43 Gift 99,375,10.56,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
