itemid,nombre,volumen,precio,marca,categoria
406121,Captain Morgan Spiced Barrel,1750,27.0,Diageo Americas,SPICED RUM
339346,Captain Morgan 100 Proof Spiced Rum,1750,28.46,Diageo Americas,SPICED RUM
65021,Captain Morgan 100 Proof Spiced Rum,1000,18.74,Diageo Americas,SPICED RUM
276481,Captain Morgan 100 Proof Spiced Rum,750,15.36,Diageo Americas,SPICED RUM
77733,Captain Morgan Original Spiced Rum Pet,750,13.5,Diageo Americas,SPICED RUM
250891,Captain Morgan Silver Spiced Rum,750,13.5,Diageo Americas,SPICED RUM
389135,Captain Morgan Black Spiced Mini,500,11.25,Diageo Americas,SPICED RUM
223003,Captain Morgan Black Spiced,750,16.5,Diageo Americas,SPICED RUM
410102,Captain Morgan Private Stock Rum,750,17.24,Diageo Americas,SPICED RUM
352258,Captain Morgan Private Stock,1750,29.25,Diageo Americas,SPICED RUM
61298,Captain Morgan 1671,750,15.36,Diageo Americas,SPICED RUM
105933,Captain Morgan Spiced Rum Mini,500,7.2,Diageo Americas,SPICED RUM
109890,Captain Morgan Spiced Rum Pet,200,3.75,Diageo Americas,SPICED RUM
384470,Captain Morgan Spiced Rum,375,7.5,Diageo Americas,SPICED RUM
415610,Captain Morgan Spiced Rum Pet,1750,26.25,Diageo Americas,SPICED RUM
177757,Captain Morgan Original Spiced,750,13.5,Diageo Americas,SPICED RUM
402455,Captain Morgan Spiced Rum,1000,17.63,Diageo Americas,SPICED RUM
257251,Captain Morgan Spiced Rum,1750,27.0,Diageo Americas,SPICED RUM
108021,Captain Morgan Tattoo,750,13.5,Diageo Americas,SPICED RUM
