itemid,nombre,volumen,precio,marca,categoria
369197,Irish Single Malt 11yr( Jack's Choice),50,9.27,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
214357,Irish Single Malt 5yr ( Stephen's choice),1000,53.07,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
220003,Irish Single Malt 5yr ( Stephen's choice),750,45.11,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
233298,Irish Single Malt 5yr ( Stephen's choice),375,24.71,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
241826,Irish Single Malt 5yr ( Stephen's choice),200,16.86,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
98387,Irish Single Malt 5yr ( Stephen's choice),100,11.45,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
192245,Irish Single Malt 5yr ( Stephen's choice),50,7.73,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
303637,Irish Single Malt 11yr( Jack's Choice),1000,83.9,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
311886,Irish Single Malt 11yr( Jack's Choice),750,68.22,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
119364,Irish Single Malt 11yr( Jack's Choice),375,36.27,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
244397,Irish Single Malt 11yr( Jack's Choice),200,23.03,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
146081,Irish Single Malt 11yr( Jack's Choice),100,14.54,"Yahara Bay Distillers, Inc",SINGLE MALT SCOTCH
