itemid,nombre,volumen,precio,marca,categoria
22926,Malibu Peach Sparkler,750,7.49,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
303058,Malibu Rum Sparkler,750,7.49,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
9131,Malibu Rum Liqueur-(dno),375,5.6,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
194892,Seagram's Citrus Rum,750,9.32,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
204057,Malibu Rum 24 Pak,375,5.79,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
436549,Seagram's Raspberry Rum,750,9.32,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
16199,Malibu Rum (dno),200,3.53,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
211902,Malibu Tropical Banana Liqueur,750,11.24,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
24150,Malibu Rum Pet(do Not Use),375,4.89,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
16710,Malibu Tropical Banana,1000,13.74,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
104116,Malibu Tropical Banana,200,2.85,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
262162,Malibu Tropical Banana,375,5.84,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
221833,Malibu Passion Fruit,200,2.85,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
442504,Malibu Passion Fruit,375,5.84,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
249460,Malibu Pineapple,375,5.84,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
61818,Malibu Rum Minis  (chargeback),50,1.15,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
94163,Malibu Cranberry Cherry,750,11.24,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
91998,Malibu Black Mini,500,7.49,Pernod Ricard USA/Austin Nichols,FLAVORED RUM
