itemid,nombre,volumen,precio,marca,categoria
255622,Stolichnaya Elit Vodka,750,37.49,Stoli Group,IMPORTED VODKA
234261,Stolichnaya Russian Vodka 80prf,375,7.49,Stoli Group,IMPORTED VODKA
422481,Stolichnaya Premium Vodka 80 Prf,750,17.24,Stoli Group,IMPORTED VODKA
235748,Stolichnaya Premium Vodka 80 Proof (lv),1000,23.96,Stoli Group,IMPORTED VODKA
77399,Stolichnaya Russian Vodka 80 Prf,1750,29.99,Stoli Group,IMPORTED VODKA
261455,Stolichnaya Night Edition,750,17.99,Stoli Group,IMPORTED VODKA
63859,Stolichnaya Gluten Free Premium,750,17.24,Stoli Group,IMPORTED VODKA
184628,Stolichnaya Kafya (coffee) Vodka,50,1.19,Stoli Group,IMPORTED VODKA
114256,Stolichnaya Gold,1000,28.49,Stoli Group,IMPORTED VODKA
34977,Stolichnaya Citros,1000,23.96,Stoli Group,IMPORTED VODKA
69619,Stolichnaya Elite,1750,111.99,Stoli Group,IMPORTED VODKA
182003,Stolichnaya Vodka,375,9.38,Stoli Group,IMPORTED VODKA
95650,Stolichnaya Vodka Minis 80prf,603,14.48,Stoli Group,IMPORTED VODKA
249823,Stolichnaya Citros,750,17.99,Stoli Group,IMPORTED VODKA
418826,Stolichnaya Peachik Vodka,750,19.19,Stoli Group,IMPORTED VODKA
133985,Stolichnaya Cranberi Vodka DNO,750,19.19,Stoli Group,IMPORTED VODKA
301531,Stoli Vanilla,750,19.2,Stoli Group,IMPORTED VODKA
69127,Stolichnaya Gala Applik DNO,750,19.2,Stoli Group,IMPORTED VODKA
247930,Stolichnaya Blueberi Vodka,50,1.13,Stoli Group,IMPORTED VODKA
290628,Stoli Blackberry Vodka DNO,1000,22.31,Stoli Group,IMPORTED VODKA
75458,Stolichanaya Elit Vodka,750,51.99,Stoli Group,IMPORTED VODKA
