itemid,nombre,volumen,precio,marca,categoria
338214,Fin Du Monde 6x4,355,1.84,"Unibrew USA, Inc.",IMPORTED ALE
116493,Trois Pistoles 6x4,355,1.84,"Unibrew USA, Inc.",IMPORTED ALE
292805,Maudite,750,5.07,"Unibrew USA, Inc.",IMPORTED ALE
442386,Fin Du Monde,750,5.07,"Unibrew USA, Inc.",IMPORTED ALE
108083,Don De Dieu 6x4,355,1.84,"Unibrew USA, Inc.",IMPORTED ALE
100898,Unibroue Terrible,750,5.84,"Unibrew USA, Inc.",IMPORTED ALE
402816,Unibroue Edition 2005,750,5.1,"Unibrew USA, Inc.",IMPORTED ALE
286177,Unibroue Sampler Pack 3x8,355,1.64,"Unibrew USA, Inc.",IMPORTED ALE
196734,Unibroue 15,750,5.1,"Unibrew USA, Inc.",IMPORTED ALE
115368,Trois Pistoles,750,4.75,"Unibrew USA, Inc.",IMPORTED ALE
370651,Quelque Chose 6 Pak,750,6.81,"Unibrew USA, Inc.",IMPORTED ALE
103634,Seigneuriale,750,4.75,"Unibrew USA, Inc.",IMPORTED ALE
131794,Unibroue Edition 2005,750,5.18,"Unibrew USA, Inc.",IMPORTED ALE
201849,Unibroue 16,750,5.33,"Unibrew USA, Inc.",IMPORTED ALE
178176,Quatre-Centieme,750,5.33,"Unibrew USA, Inc.",IMPORTED ALE
252541,Unibroue 17,750,5.33,"Unibrew USA, Inc.",IMPORTED ALE
20940,Maudite 20l Keg,29349,102.3,"Unibrew USA, Inc.",IMPORTED ALE
317555,Fin Du Monde 1.5l 10th Anniversary,152,34.35,"Unibrew USA, Inc.",IMPORTED ALE
117857,Maudite 1.5l 15th Anniversary,1500,32.73,"Unibrew USA, Inc.",IMPORTED ALE
435670,Trois Pistoles 20l Keg,20000,102.3,"Unibrew USA, Inc.",IMPORTED ALE
146809,Maudite 30l Kegs,29582,178.63,"Unibrew USA, Inc.",IMPORTED ALE
203444,Maudite 6x4,355,1.84,"Unibrew USA, Inc.",IMPORTED ALE
8627,Fin Du Monde 6l,6000,103.19,"Unibrew USA, Inc.",IMPORTED ALE
355391,Fin Du Monde Gift Pack 2b+2g,750,15.5,"Unibrew USA, Inc.",IMPORTED ALE
80212,Unibroue Taster Pack Hi,355,7.36,"Unibrew USA, Inc.",IMPORTED ALE
