itemid,nombre,volumen,precio,marca,categoria
128625,Triple Crown Blended Whiskey Pouch Mini,500,16.43,Mccormick Distilling Company,BLENDED WHISKIES
402992,Deuces Wild Whiskey Blend,1750,10.16,Mccormick Distilling Company,BLENDED WHISKIES
347105,Mccormick Blend Whiskey,1000,6.89,Mccormick Distilling Company,BLENDED WHISKIES
122231,Mccormick Blend Whiskey,750,5.25,Mccormick Distilling Company,BLENDED WHISKIES
287413,McCormick Blend,1000,6.57,Mccormick Distilling Company,BLENDED WHISKIES
308025,Mccormick Blend Whiskey,1000,6.15,Mccormick Distilling Company,BLENDED WHISKIES
40635,"Mccormick Blend Whiskey, Pet",1750,11.51,Mccormick Distilling Company,BLENDED WHISKIES
102255,Triple Crown Blended Whiskey,750,13.5,Mccormick Distilling Company,BLENDED WHISKIES
192223,Triple Crown Blended Whiskey,375,7.5,Mccormick Distilling Company,BLENDED WHISKIES
129645,Mccormick Blended Whiskey,375,2.85,Mccormick Distilling Company,BLENDED WHISKIES
96904,Mccormick Blended Whiskey,200,3.39,Mccormick Distilling Company,BLENDED WHISKIES
