itemid,nombre,volumen,precio,marca,categoria
103941,The Glenlivet W/2 Glasses,750,31.76,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
201850,Chivas Regal 18 Year W/leatherette,750,51.87,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
101429,Chivas Regal 12YR Tin,750,27.74,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
269192,Chivas Regal W/glasses,750,26.55,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
435624,Chivas Regal With Water Pitcher,1750,53.03,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
398397,Glenlivet W/2 Glasses Gift Set,750,29.99,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
244374,Chivas Regal w/2 Glasses,750,27.74,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
58719,Chivas Regal With Ice Bucket,1750,53.03,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
73568,Jameson With Coasters,750,19.22,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
248630,Beefeater Gin W/2 Glasses,750,17.15,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
344428,Absolut Mandrin W/cranberry Juice,750,17.55,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
107503,Absolut Mini Bar,251,5.91,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
144785,Absolut Citron w/Cranberry Juice,750,17.24,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
377380,Beefeater W/ocean Spray Cranberry Juice,750,16.47,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
138843,Jameson Irish Why With Ice Bucket,750,19.22,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
129972,Jameson Irish Whiskey Tin,750,21.74,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
232780,Jameson Irish Why With Glasses,750,19.86,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
361734,Beefeater Gin Glass Set,750,16.47,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
62035,Absolut Vodka W/pitcher,750,16.34,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
212742,Avion Silver w/4 Shot Glasses,750,37.49,Pernod Ricard USA/Austin Nichols,DECANTERS & SPECIALTY PACKAGES
