itemid,nombre,volumen,precio,marca,categoria
257921,Paramount Long Island Iced Tea,750,5.63,Luxco-Cleveland,AMERICAN COCKTAILS
200507,Paramount Long Island Iced Tea,1750,11.49,Luxco-Cleveland,AMERICAN COCKTAILS
185982,Paramount Mango Long Island Iced Tea,1000,6.39,Luxco-Cleveland,AMERICAN COCKTAILS
443015,Paramount Raspberry Long Island Iced Tea,1000,6.39,Luxco-Cleveland,AMERICAN COCKTAILS
353482,Paramount Sour Apple Long Island Iced Tea,1000,6.39,Luxco-Cleveland,AMERICAN COCKTAILS
458489,La Prima Margarita With Tequila,1750,8.99,Luxco-Cleveland,AMERICAN COCKTAILS
233974,Laprima Golden Margarita With Tequila,1750,7.37,Luxco-Cleveland,AMERICAN COCKTAILS
340108,Laprima Strawberry Margarita,1750,7.37,Luxco-Cleveland,AMERICAN COCKTAILS
383785,Paramount Sour Apple Long Island Iced Tea,1000,6.39,Luxco-Cleveland,AMERICAN COCKTAILS
409793,Paramount Mango Long Island Iced Tea,1000,6.39,Luxco-Cleveland,AMERICAN COCKTAILS
147686,Paramount Raspberry Long Island Iced Tea,1000,6.39,Luxco-Cleveland,AMERICAN COCKTAILS
