itemid,nombre,volumen,precio,marca,categoria
19934,Skyy Rainbow Pack,750,14.24,Campari(skyy),VODKA FLAVORED
54711,Skyy Coastal Cranberry Mini,500,14.85,Campari(skyy),VODKA FLAVORED
65892,Skyy Coastal Cranberry,750,15.02,Campari(skyy),VODKA FLAVORED
106305,Skyy Vanilla Vodka,1000,17.49,Campari(skyy),VODKA FLAVORED
377888,Skyy Vanilla Vodka,750,14.24,Campari(skyy),VODKA FLAVORED
241612,Skyy Barcraft Margarita Lime Mini,500,14.91,Campari(skyy),VODKA FLAVORED
220191,Skyy Barcraft Margarita Lime,750,15.02,Campari(skyy),VODKA FLAVORED
235902,Skyy Barcraft White Sangria,750,15.02,Campari(skyy),VODKA FLAVORED
120822,Skyy Barcraft Watermelon Fresca Mini,500,14.91,Campari(skyy),VODKA FLAVORED
128602,Skyy Infusions Raspberry,750,15.02,Campari(skyy),VODKA FLAVORED
132057,Skyy Infusions Grape,750,15.02,Campari(skyy),VODKA FLAVORED
96149,Skyy Infusions Pineapple,750,15.02,Campari(skyy),VODKA FLAVORED
317795,Skyy Melon Vodka (dno),1000,18.51,Campari(skyy),VODKA FLAVORED
71836,Skyy Citrus Vodka,1000,18.51,Campari(skyy),VODKA FLAVORED
244756,Skyy Berry(dno),1000,18.51,Campari(skyy),VODKA FLAVORED
417912,Skyy Infusions Tropical Mango,750,15.02,Campari(skyy),VODKA FLAVORED
157004,Skyy Infusions Honeycrisp Apple,750,15.02,Campari(skyy),VODKA FLAVORED
372002,Skyy Infusions Texas Grapefruit Mini,500,14.91,Campari(skyy),VODKA FLAVORED
58417,Skyy Infusions Texas Grapefruit,750,15.02,Campari(skyy),VODKA FLAVORED
192452,Skyy Infusions Pacific Blueberry Mini,500,14.91,Campari(skyy),VODKA FLAVORED
420666,Skyy Infusions Pacific Blueberry,750,15.02,Campari(skyy),VODKA FLAVORED
387192,Skyy Infusions Vanilla Bean Mini,500,14.91,Campari(skyy),VODKA FLAVORED
49184,Skyy Infusions Vanilla Bean,750,15.02,Campari(skyy),VODKA FLAVORED
106454,Skyy Infusions Georgia Peach Mini,600,17.88,Campari(skyy),VODKA FLAVORED
280234,Skyy Infusions Georgia Peach,750,15.02,Campari(skyy),VODKA FLAVORED
287709,Skyy Infusions Moscato Grape,750,15.02,Campari(skyy),VODKA FLAVORED
143860,Skyy Infusions Wild Strawberry,750,15.02,Campari(skyy),VODKA FLAVORED
110283,Skyy Infusions Coconut,750,15.02,Campari(skyy),VODKA FLAVORED
15543,Skyy Infusions Citrus,750,15.02,Campari(skyy),VODKA FLAVORED
157150,Skyy Infusions Passion Fruit,750,15.02,Campari(skyy),VODKA FLAVORED
115600,Skyy Infusions Pineapple,750,15.02,Campari(skyy),VODKA FLAVORED
169397,Skyy Infusion Ginger,750,15.02,Campari(skyy),VODKA FLAVORED
403996,Skyy Infusions Blood Orange,750,15.02,Campari(skyy),VODKA FLAVORED
350581,Skyy Infusions Dragon Fruit,750,15.02,Campari(skyy),VODKA FLAVORED
342154,Skyy Citrus Vodka,750,15.02,Campari(skyy),VODKA FLAVORED
317844,Skyy Citrus Vodka,1000,18.51,Campari(skyy),VODKA FLAVORED
215051,Skyy Citrus Vodka,1750,25.73,Campari(skyy),VODKA FLAVORED
102673,Skyy Melon Vodka,750,15.02,Campari(skyy),VODKA FLAVORED
284080,Skyy Orange Vodka,1000,18.51,Campari(skyy),VODKA FLAVORED
135856,Skyy Berry Vodka,1000,18.51,Campari(skyy),VODKA FLAVORED
293420,Skyy Berry Vodka,750,15.02,Campari(skyy),VODKA FLAVORED
336121,Skyy Spiced Vodka,750,14.24,Campari(skyy),VODKA FLAVORED
189265,Skyy Spiced Vodka,1000,17.49,Campari(skyy),VODKA FLAVORED
103567,Skyy Barcraft Watermelon Fresca,750,15.02,Campari(skyy),VODKA FLAVORED
216241,Skyy Vanilla Vodka(dno),1000,17.49,Campari(skyy),VODKA FLAVORED
55131,Skyy Berry Vodka(dno),750,15.02,Campari(skyy),VODKA FLAVORED
82552,Skyy Infusions Moscato Grape,750,15.02,Campari(skyy),VODKA FLAVORED
25762,Skyy Infusions Coconut,750,15.02,Campari(skyy),VODKA FLAVORED
403576,Skyy Infusions Passion Fruit,750,15.02,Campari(skyy),VODKA FLAVORED
239529,Skyy Infusion Ginger,750,15.02,Campari(skyy),VODKA FLAVORED
373108,Skyy Infusions Blood Orange,750,15.02,Campari(skyy),VODKA FLAVORED
287467,Skyy Infusions Dragon Fruit,750,15.02,Campari(skyy),VODKA FLAVORED
185616,Skyy Infusions Vanilla(dno),750,15.02,Campari(skyy),VODKA FLAVORED
426566,Skyy Infusions Cherry,750,15.02,Campari(skyy),VODKA FLAVORED
