itemid,nombre,volumen,precio,marca,categoria
428067,Cutty Sark Holiday Shot Glass Pack,750,17.43,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
223491,Cutty Sark Scotch W/ceramic Tumblers,750,16.64,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
272976,Cutty Sark W/decanter,750,16.64,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
132423,Cutty Sark Flask/cigar Set,1750,35.04,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
16344,Cutty Sark W/ship,1000,21.35,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
187848,Cutty Sark With Poker Chips,750,17.85,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
393142,Cutty Sark W/pitcher,750,16.64,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
196536,Cutty Flask Pack,750,17.43,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
289844,Cutty Flask Pack,1750,35.04,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
114953,Cutty Sark Scotch Glass Set,750,17.43,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
191042,Famous Grouse W/recipe Book,750,17.19,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
264152,The Famous Grouse Father's Day Gift Set,375,8.0,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
411482,Highland Park Water Jug Pack,750,59.16,Edrington Group USA LLC,DECANTERS & SPECIALTY PACKAGES
