itemid,nombre,volumen,precio,marca,categoria
179932,Fire & Ice (disc By Supplier),750,10.16,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
28144,General Blackstone Wintermint Schnapps,750,9.99,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
157437,Maui Kiwi Strawberry Schnapps,750,5.37,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
270886,Maui Black Cherry Schnapps,750,5.37,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
403645,Granny's Apple Cinnamon Schnapps,750,6.5,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
9385,Granny's Apple Cinnamon Schnapps,603,6.0,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
448127,Granny's Cranapple Schnapps,750,6.5,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
290402,Granny's Apple Cinnamon Schnapps,50,0.5,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
26283,Maui Kiwi Strawberry Schnapps,750,5.37,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
175273,Poison Wild Berry Schnapps,750,16.56,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
437371,Granny's Apple Cinnamon Schnapps,50,0.5,"White Rock Distilleries, Inc.",MISCELLANEOUS SCHNAPPS
