itemid,nombre,volumen,precio,marca,categoria
321005,Uv Blue Raspberry Lemonade Cocktail,1750,12.3,Phillips Beverage Company,AMERICAN COCKTAILS
93645,Uv Blue Raspberry Lemonade Pet,1750,8.96,Phillips Beverage Company,AMERICAN COCKTAILS
200505,Uv Pink Lemonade Cocktail,1750,12.3,Phillips Beverage Company,AMERICAN COCKTAILS
120373,Uv Pink Lemonade Cocktail Pet,1750,8.96,Phillips Beverage Company,AMERICAN COCKTAILS
157585,Phillips Long Island Iced Tea,1000,6.42,Phillips Beverage Company,AMERICAN COCKTAILS
338960,Phillips Long Island Iced Tea,1750,11.82,Phillips Beverage Company,AMERICAN COCKTAILS
302948,Phillips Margarita Blend,1000,6.38,Phillips Beverage Company,AMERICAN COCKTAILS
451238,Phillips Raspberry Long Island Iced Tea,1750,11.75,Phillips Beverage Company,AMERICAN COCKTAILS
171335,Phillips Raspberry Long Island Ice Tea,1750,12.45,Phillips Beverage Company,AMERICAN COCKTAILS
234198,Trader Vic's Classic Margarita,1750,9.81,Phillips Beverage Company,AMERICAN COCKTAILS
361777,Trader Vic's Mai Tai,750,5.15,Phillips Beverage Company,AMERICAN COCKTAILS
