itemid,nombre,volumen,precio,marca,categoria
371390,Cutty Sark Scotch,750,15.03,Edrington Group USA LLC,SCOTCH WHISKIES
175605,Cutty Sark Scotch,1000,19.55,Edrington Group USA LLC,SCOTCH WHISKIES
40870,Cutty Sark Scotch,1750,30.08,Edrington Group USA LLC,SCOTCH WHISKIES
139769,Famous Grouse Scotch,750,18.05,Edrington Group USA LLC,SCOTCH WHISKIES
328025,Famous Grouse,1750,34.49,Edrington Group USA LLC,SCOTCH WHISKIES
242981,Macallan Scotch Whisky 12yr,1750,80.76,Edrington Group USA LLC,SCOTCH WHISKIES
444363,Macallan Amber,750,14.04,Edrington Group USA LLC,SCOTCH WHISKIES
141956,Famous Grouse Scotch,1750,30.08,Edrington Group USA LLC,SCOTCH WHISKIES
53636,Famous Grouse Malt 18yo,750,49.47,Edrington Group USA LLC,SCOTCH WHISKIES
21013,Famous Grouse Gold Reserve DNO,750,29.24,Edrington Group USA LLC,SCOTCH WHISKIES
86675,Cutty Sark Scotch,375,9.66,Edrington Group USA LLC,SCOTCH WHISKIES
161925,Famous Grouse Scotch,1000,21.6,Edrington Group USA LLC,SCOTCH WHISKIES
68100,Cutty Sark Scotch,200,5.58,Edrington Group USA LLC,SCOTCH WHISKIES
186573,Macallan Scotch Whiskey,750,1454.99,Edrington Group USA LLC,SCOTCH WHISKIES
439770,Macallan 12yr Scotch Mini,600,54.39,Edrington Group USA LLC,SCOTCH WHISKIES
383487,Famous Black Grouse,750,20.18,Edrington Group USA LLC,SCOTCH WHISKIES
362659,The Famous Grouse Smoky Black,750,20.18,Edrington Group USA LLC,SCOTCH WHISKIES
66737,Macallan FO 17year,750,180.33,Edrington Group USA LLC,SCOTCH WHISKIES
301070,Cutty Sark,1000,19.55,Edrington Group USA LLC,SCOTCH WHISKIES
158448,Cutty Sark Prohibition,750,22.31,Edrington Group USA LLC,SCOTCH WHISKIES
186228,Macallan Rare Cask HA,750,225.57,Edrington Group USA LLC,SCOTCH WHISKIES
445224,Highland Park Ice Edition,750,225.06,Edrington Group USA LLC,SCOTCH WHISKIES
