itemid,nombre,volumen,precio,marca,categoria
5940,Piehole Apple Pie Mini,500,7.35,Diageo Americas,WHISKEY LIQUEUR
356644,Piehole Apple Pie,750,11.24,Diageo Americas,WHISKEY LIQUEUR
34355,Piehole Cherry Pie Mini,500,7.35,Diageo Americas,WHISKEY LIQUEUR
15828,Piehole Cherry Pie,750,11.24,Diageo Americas,WHISKEY LIQUEUR
277746,Piehole Pecan Pie Mini,500,7.35,Diageo Americas,WHISKEY LIQUEUR
45175,Piehole Pecan Pie,750,11.24,Diageo Americas,WHISKEY LIQUEUR
102399,Yukon Jack Canadian Liqueur,200,3.42,Diageo Americas,WHISKEY LIQUEUR
34926,Yukon Jack Canadian Liqueur,375,7.88,Diageo Americas,WHISKEY LIQUEUR
288387,Yukon Jack Canadian Liqueur,750,13.88,Diageo Americas,WHISKEY LIQUEUR
130221,Yukon Jack Canadian Liqueur,1000,17.63,Diageo Americas,WHISKEY LIQUEUR
366691,Jeremiah Weed 100prf Bourbon Liqueur,750,9.65,Diageo Americas,WHISKEY LIQUEUR
