itemid,nombre,volumen,precio,marca,categoria
448044,99 Whipped Cream Mini,3000,44.55,Sazerac North America,MISCELLANEOUS SCHNAPPS
145100,99 Peppermint Mini,600,8.91,Sazerac North America,MISCELLANEOUS SCHNAPPS
383910,99 Bananas,200,4.01,Sazerac North America,MISCELLANEOUS SCHNAPPS
322051,99 Peppermint,750,11.7,Sazerac North America,MISCELLANEOUS SCHNAPPS
116514,99 Cinnamon Mini,600,8.91,Sazerac North America,MISCELLANEOUS SCHNAPPS
188879,99 Grapes,750,14.25,Sazerac North America,MISCELLANEOUS SCHNAPPS
422494,99 Oranges,750,13.35,Sazerac North America,MISCELLANEOUS SCHNAPPS
386704,99 Cinnamon,750,11.7,Sazerac North America,MISCELLANEOUS SCHNAPPS
239006,99 Apples Mini Display,600,5.94,Sazerac North America,MISCELLANEOUS SCHNAPPS
122449,99 Blackberries Mini Display,600,5.94,Sazerac North America,MISCELLANEOUS SCHNAPPS
7716,99 Blackberries,750,11.7,Sazerac North America,MISCELLANEOUS SCHNAPPS
228644,99 Bananas,750,11.7,Sazerac North America,MISCELLANEOUS SCHNAPPS
127331,99 Bananas,100,1.34,Sazerac North America,MISCELLANEOUS SCHNAPPS
288846,99 Bananas Mini,600,8.91,Sazerac North America,MISCELLANEOUS SCHNAPPS
361463,99 Whipped Cream,750,11.7,Sazerac North America,MISCELLANEOUS SCHNAPPS
355287,99 Oranges,750,13.5,Sazerac North America,MISCELLANEOUS SCHNAPPS
44329,99 Oranges,375,6.78,Sazerac North America,MISCELLANEOUS SCHNAPPS
94187,99 Blackberries,375,6.78,Sazerac North America,MISCELLANEOUS SCHNAPPS
183361,99 Oranges,750,13.35,Sazerac North America,MISCELLANEOUS SCHNAPPS
214723,99 Black Cherries,750,14.03,Sazerac North America,MISCELLANEOUS SCHNAPPS
57275,99 Apples Mini Display,500,4.95,Sazerac North America,MISCELLANEOUS SCHNAPPS
303912,99 Blackberries Mini,500,4.95,Sazerac North America,MISCELLANEOUS SCHNAPPS
324079,99 Bananas Mini,50,4.95,Sazerac North America,MISCELLANEOUS SCHNAPPS
147955,99 Whipped,750,11.7,Sazerac North America,MISCELLANEOUS SCHNAPPS
138758,99 Whipped,50,4.95,Sazerac North America,MISCELLANEOUS SCHNAPPS
