itemid,nombre,volumen,precio,marca,categoria
224169,Paddy Old Irish Whiskey,750,18.74,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
114840,Paddy Old Irish Whiskey,1000,25.58,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
342775,Redbreast 12YR,750,47.97,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
343377,Redbreast 15YR,750,71.21,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
282298,Redbreast  Cask Strength,750,46.92,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
122941,Glenlivet Nadurra Oloroso,750,59.99,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
213172,Aberlour A'bunadh,750,59.97,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
344874,Scapa Skiren,750,89.96,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
434171,Power's Gold,750,24.74,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
366291,Jameson Gold Reserve(listed),750,56.24,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
432171,Jameson 12yr Irish Whiskey HA,750,56.22,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
193908,Midleton Rare Irish (do Not Use),750,109.2,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
77392,Redbreast Irish Whiskey,750,44.25,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
78265,Jameson 15yr Irish Whisky,750,87.25,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
256317,Jameson Irish Whisky,1750,35.04,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
143608,Aberlour 16yr Scotch,750,52.47,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
268491,Power's Irish Whiskey,1000,15.99,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
137169,Jameson Irish Whiskey Minis,603,16.8,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
250761,Jameson Irish Whiskey,375,8.93,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
404525,Powers 12yr Irish Whiskey,750,25.59,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
395111,Longmorn 16yr Scotch,750,67.46,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
65995,Paddy's Irish Whiskey,1000,25.58,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
269610,Aberlour 18yr,750,74.96,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
101075,Green Spot HA,750,37.49,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
191690,Jameson 18YR HA,750,146.16,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
176379,Jameson Gold(do Not Use),750,45.53,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
427229,Jameson Rarest Vintage Reserve HA,750,247.49,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
265775,Midleton Barry Crockett Legacy HA,750,187.49,Pernod Ricard USA/Austin Nichols,IRISH WHISKIES
