itemid,nombre,volumen,precio,marca,categoria
8612,Canadian Mist Whisky,200,2.49,Brown-Forman Corporation,CANADIAN WHISKIES
15090,Canadian Mist Whisky,375,4.35,Brown-Forman Corporation,CANADIAN WHISKIES
214369,Canadian Mist Whisky,750,8.22,Brown-Forman Corporation,CANADIAN WHISKIES
230123,Canadian Mist Whisky,1000,10.83,Brown-Forman Corporation,CANADIAN WHISKIES
207633,Canadian Mist Whisky,1750,11.9,Brown-Forman Corporation,CANADIAN WHISKIES
443938,Canadian Mist Whiskey Pet,750,8.16,Brown-Forman Corporation,CANADIAN WHISKIES
273104,Canadian Mist Canadian Why Pet,1750,16.59,Brown-Forman Corporation,CANADIAN WHISKIES
181651,Canadian Mist,1750,16.59,Brown-Forman Corporation,CANADIAN WHISKIES
165256,Collingwood Canadian Whisky,750,5.82,Brown-Forman Corporation,CANADIAN WHISKIES
416757,Collingwood Canadian Why.,750,22.49,Brown-Forman Corporation,CANADIAN WHISKIES
403848,Canadian Mist Whisky,375,4.17,Brown-Forman Corporation,CANADIAN WHISKIES
