itemid,nombre,volumen,precio,marca,categoria
39759,Ursus Blue Raspberry Mini,502,7.04,Diageo Americas,VODKA FLAVORED
116675,Smirnoff Twist Of Watermelon,1000,13.44,Diageo Americas,VODKA FLAVORED
214332,Ursus Green Apple Mini,502,7.04,Diageo Americas,VODKA FLAVORED
366213,Ursus Punch Mini,502,7.04,Diageo Americas,VODKA FLAVORED
72027,Gordon's Citrus Vodka,750,7.89,Diageo Americas,VODKA FLAVORED
240641,Smirnoff Coconut,750,12.38,Diageo Americas,VODKA FLAVORED
34627,Smirnoff Fluffed Marshmallow,750,12.38,Diageo Americas,VODKA FLAVORED
455010,Smirnoff Cinna-Sugar Twist Mini,500,8.58,Diageo Americas,VODKA FLAVORED
109445,Smirnoff Cranberry Mini,500,8.58,Diageo Americas,VODKA FLAVORED
191223,Smirnoff Melon,1000,13.43,Diageo Americas,VODKA FLAVORED
