itemid,nombre,volumen,precio,marca,categoria
277643,Smirnoff Orange Twist Mini,502,8.58,Diageo Americas,VODKA FLAVORED
49967,Smirnoff Twist Of Strawberry,375,7.13,Diageo Americas,VODKA FLAVORED
222106,Gordons Orange Vodka,750,6.8,Diageo Americas,VODKA FLAVORED
57445,Smirnoff Citrus Twist,1750,22.13,Diageo Americas,VODKA FLAVORED
85441,Gordons Wildberry Vodka,750,7.89,Diageo Americas,VODKA FLAVORED
332965,Smirnoff 5 Flavor Pack,3017,44.94,Diageo Americas,VODKA FLAVORED
30479,Smirnoff Twist Of White Grape,1000,13.44,Diageo Americas,VODKA FLAVORED
109544,Smirnoff Raspberry Twist W/watermelon Mini,750,9.99,Diageo Americas,VODKA FLAVORED
404927,Smirnoff Twist Of Passion Fruit,502,8.58,Diageo Americas,VODKA FLAVORED
288616,Smirnoff Raspberry Twist Vodka,375,7.12,Diageo Americas,VODKA FLAVORED
428891,Smirnoff Strawberry Twist Mini,502,8.58,Diageo Americas,VODKA FLAVORED
106644,Smirnoff Orange Twist,375,7.12,Diageo Americas,VODKA FLAVORED
410355,Smirnoff Vanilla Twist,375,7.12,Diageo Americas,VODKA FLAVORED
110914,Smirnoff Raspberry Twist Mini,502,8.57,Diageo Americas,VODKA FLAVORED
280752,Smirnoff Blueberry Twist Mini,502,8.58,Diageo Americas,VODKA FLAVORED
370894,Smirnoff Raspberry Twist Vodka,750,11.01,Diageo Americas,VODKA FLAVORED
132729,Smirnoff Twist Of Orange,1750,21.75,Diageo Americas,VODKA FLAVORED
382057,Smirnoff Twist Of White Grape Mini,502,8.58,Diageo Americas,VODKA FLAVORED
81808,Smirnoff Twist Of Melon Mini,502,8.58,Diageo Americas,VODKA FLAVORED
166591,Smirnoff Twist Of Black Cherry Mini,502,8.58,Diageo Americas,VODKA FLAVORED
212918,Smirnoff Twist Of Green Apple,1000,13.8,Diageo Americas,VODKA FLAVORED
188395,Smirnoff Dark Roasted Espresso,750,12.17,Diageo Americas,VODKA FLAVORED
412622,Smirnoff Twist Of Bluberry,375,7.13,Diageo Americas,VODKA FLAVORED
67632,Smirnoff Twist Of Citrus,375,6.75,Diageo Americas,VODKA FLAVORED
121409,Smirnoff Twist Of Green Apple,375,6.75,Diageo Americas,VODKA FLAVORED
345488,Smirnoff Twist Of Watermelon,375,6.75,Diageo Americas,VODKA FLAVORED
166050,Smirnoff Twist Of Cranberry,375,6.75,Diageo Americas,VODKA FLAVORED
