itemid,nombre,volumen,precio,marca,categoria
11663,Casamigos Blanco,750,40.26,MHW Ltd,TEQUILA
89333,Casamigos Anejo,750,46.5,MHW Ltd,TEQUILA
318610,Casamigos Reposado,750,41.76,MHW Ltd,TEQUILA
340794,Roger Clynes Mexican Moonshine Silver Tequila,750,37.5,MHW Ltd,TEQUILA
398728,Roger Clynes Mexican Moonshine Reposado,750,45.0,MHW Ltd,TEQUILA
452661,Roger Clynes Mexican Moonshine Anejo,750,49.01,MHW Ltd,TEQUILA
79484,267 Tequila Chili Peppers,750,16.62,MHW Ltd,TEQUILA
131861,Agave Loco,750,26.51,MHW Ltd,TEQUILA
257630,Casamigos Blanco,750,40.26,MHW Ltd,TEQUILA
339032,Jarana Blanco Tequila,750,11.24,MHW Ltd,TEQUILA
440066,Casamigos Anejo,750,50.01,MHW Ltd,TEQUILA
255094,Casamigos Reposado,750,41.76,MHW Ltd,TEQUILA
428268,Jarana Reposado Tequila,750,11.24,MHW Ltd,TEQUILA
88098,Clase Azul Reposado,750,99.99,MHW Ltd,TEQUILA
