itemid,nombre,volumen,precio,marca,categoria
272251,Don Q Gran Anejo Rum,750,48.5,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
411959,Don Q Anejo Rum,750,14.16,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
24957,Don Q Cristal Rum,750,10.94,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
388085,Don Q Gold Rum,1000,13.38,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
190246,Don Q Gold Rum,750,9.63,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
182050,Don Q Cristal Rum,1750,16.25,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
127088,Don Q Cristal Rum,1000,13.94,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
292741,Caliche,750,18.75,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
139814,Don Q Cristal Rum,750,9.75,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
449757,Don Q Cristal Rum,1750,16.25,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
421085,Don Q Coconut Rum,750,11.25,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
283693,Caliche,750,18.75,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
54291,Don Q Anejo Rum,750,15.0,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
212370,Palo Viejo White,750,7.5,Serralles USA,PUERTO RICO & VIRGIN ISLANDS RUM
