itemid,nombre,volumen,precio,marca,categoria
218339,Ommegang Beer,750,5.16,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
121814,Ommegang Abbey Ale,355,2.0,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
299114,Three Philosophers Ale,750,6.19,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
299457,Three Philosophers Ale,355,2.76,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
442300,Hennepin Farmhouse Ale,355,2.0,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
189021,Hennepin Farmhouse Ale,750,5.16,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
137034,Ommegang Chocolate Indulgence,750,9.58,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
219435,Ommegang Gift Set,750,6.38,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
357262,Hennepin Farmhouse 5gal Keg,18934,67.49,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
201610,Ommegang Abbey 5gal Keg,5000,67.49,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
229180,Three Philosophers 5gal Keg,18934,118.69,Duvel Moortgat USA,HIGH PROOF BEER - AMERICAN
