itemid,nombre,volumen,precio,marca,categoria
356475,Crown Royal Honey,750,22.49,Diageo Americas,CANADIAN WHISKIES
15335,Crown Royal Regal Apple Mini,300,11.03,Diageo Americas,CANADIAN WHISKIES
81345,Crown Royal Regal Apple,200,7.08,Diageo Americas,CANADIAN WHISKIES
150318,Crown Royal Xr Canadian Whiskey,750,98.99,Diageo Americas,CANADIAN WHISKIES
310791,Crown Royal Canadian Whisky Mini,300,11.03,Diageo Americas,CANADIAN WHISKIES
54058,Crown Royal Canadian Whisky,200,7.25,Diageo Americas,CANADIAN WHISKIES
284871,Crown Royal Canadian Whisky,375,11.63,Diageo Americas,CANADIAN WHISKIES
150100,Crown Royal Canadian Whisky,1000,28.13,Diageo Americas,CANADIAN WHISKIES
243566,Crown Royal Canadian Whisky,1750,47.99,Diageo Americas,CANADIAN WHISKIES
245400,Crown Royal,200,7.08,Diageo Americas,CANADIAN WHISKIES
336832,Seagrams V.o. Bl Canadian Whisky,750,11.25,Diageo Americas,CANADIAN WHISKIES
167827,Crown Royal Regal Apple,375,11.63,Diageo Americas,CANADIAN WHISKIES
387504,Crown Royal Regal Apple,1000,27.75,Diageo Americas,CANADIAN WHISKIES
201598,Crown Royal 75th Anniversary,750,52.49,Diageo Americas,CANADIAN WHISKIES
367664,Crown Royal Maple Mini,300,11.03,Diageo Americas,CANADIAN WHISKIES
10034,Crown Royal Maple,750,22.5,Diageo Americas,CANADIAN WHISKIES
159822,Crown Royal Maple,1000,27.75,Diageo Americas,CANADIAN WHISKIES
50934,Crown Royal XO,750,37.49,Diageo Americas,CANADIAN WHISKIES
380493,Crown Royal Northern Harvest Rye,750,25.5,Diageo Americas,CANADIAN WHISKIES
89977,Crown Royal Black Mini,300,10.26,Diageo Americas,CANADIAN WHISKIES
383396,Crown Royal Black,750,25.5,Diageo Americas,CANADIAN WHISKIES
55925,Crown Royal Black,1750,50.69,Diageo Americas,CANADIAN WHISKIES
308648,Crown Royal Cornerstone,750,44.99,Diageo Americas,CANADIAN WHISKIES
181045,Crown Royal Black,375,12.38,Diageo Americas,CANADIAN WHISKIES
303517,Seagrams V.o. Bl Canadian Whisky,1000,14.99,Diageo Americas,CANADIAN WHISKIES
458637,Seagrams V.o. Bl Canadian Whisky Pet,1750,24.0,Diageo Americas,CANADIAN WHISKIES
275559,Crown Royal Brickyard,750,19.13,Diageo Americas,CANADIAN WHISKIES
213695,Crown Royal Cask No. 16,750,52.44,Diageo Americas,CANADIAN WHISKIES
303960,Crown Royal Special Reserve,750,37.5,Diageo Americas,CANADIAN WHISKIES
435090,Crown Royal Regal Apple,750,22.5,Diageo Americas,CANADIAN WHISKIES
335630,Crown Royal Regal Apple,1750,47.99,Diageo Americas,CANADIAN WHISKIES
144076,Black Velvet Canadian Whisky 36mo,50,0.59,Diageo Americas,CANADIAN WHISKIES
317435,Crown Royal W/50ml Crown Royal Special Reserv,750,21.38,Diageo Americas,CANADIAN WHISKIES
181202,Crown Royal Hand Selected Barrel #2650,750,41.24,Diageo Americas,CANADIAN WHISKIES
403566,Crown Royal Hand Selected Barrel #2544,750,41.24,Diageo Americas,CANADIAN WHISKIES
345211,Crown Royal Hand Selected Barrel #2604,750,41.24,Diageo Americas,CANADIAN WHISKIES
231565,Crown Royal Hand Selected Barrel #2665,750,41.24,Diageo Americas,CANADIAN WHISKIES
217218,Crown Royal Hand Selected Barrel #2572,750,41.24,Diageo Americas,CANADIAN WHISKIES
339808,Crown Royal Hand Selected Barrel #2561,750,41.24,Diageo Americas,CANADIAN WHISKIES
312728,Crown Royal Hand Selected Barrel #2648,750,41.24,Diageo Americas,CANADIAN WHISKIES
