itemid,nombre,volumen,precio,marca,categoria
192233,Bacardi Black,1750,22.5,"Bacardi U.S.A., Inc.",FLAVORED RUM
229384,Bacardi O,750,12.39,"Bacardi U.S.A., Inc.",FLAVORED RUM
419088,Bacardi O,1000,14.25,"Bacardi U.S.A., Inc.",FLAVORED RUM
310848,Bacardi Coco,750,12.38,"Bacardi U.S.A., Inc.",FLAVORED RUM
126851,Bacardi Coco,1000,15.0,"Bacardi U.S.A., Inc.",FLAVORED RUM
6786,Bacardi Coco,1750,22.62,"Bacardi U.S.A., Inc.",FLAVORED RUM
461339,Bacardi Mango Fusion Mini,500,6.47,"Bacardi U.S.A., Inc.",FLAVORED RUM
59437,Bacardi Mango Fusion,375,6.0,"Bacardi U.S.A., Inc.",FLAVORED RUM
411694,Bacardi Mango Fusion,750,12.38,"Bacardi U.S.A., Inc.",FLAVORED RUM
136918,Bacardi Razz,750,12.5,"Bacardi U.S.A., Inc.",FLAVORED RUM
62394,Bacardi Razz,1000,15.36,"Bacardi U.S.A., Inc.",FLAVORED RUM
122561,Bacardi Razz,1750,22.62,"Bacardi U.S.A., Inc.",FLAVORED RUM
393419,Bacardi Vanilla,750,11.7,"Bacardi U.S.A., Inc.",FLAVORED RUM
305901,Bacardi Vanilla,1000,13.49,"Bacardi U.S.A., Inc.",FLAVORED RUM
211883,Bacardi O (orange Rum),1750,22.62,"Bacardi U.S.A., Inc.",FLAVORED RUM
277276,Bacardi Limon Mini,502,8.7,"Bacardi U.S.A., Inc.",FLAVORED RUM
273878,Bacardi Limon,375,6.75,"Bacardi U.S.A., Inc.",FLAVORED RUM
87557,Bacardi Pineapple Fusion PET,750,12.0,"Bacardi U.S.A., Inc.",FLAVORED RUM
329595,Bacardi Limon,750,12.39,"Bacardi U.S.A., Inc.",FLAVORED RUM
184391,Bacardi Limon,1000,14.25,"Bacardi U.S.A., Inc.",FLAVORED RUM
247879,Bacardi Limon,1750,22.5,"Bacardi U.S.A., Inc.",FLAVORED RUM
332072,Bacardi Spice Miniature,502,5.49,"Bacardi U.S.A., Inc.",FLAVORED RUM
387265,Bacardi Pineapple Fusion,375,6.0,"Bacardi U.S.A., Inc.",FLAVORED RUM
413174,Bacardi Pineapple Fusion,750,12.39,"Bacardi U.S.A., Inc.",FLAVORED RUM
380769,Bacardi Spice Rum,750,9.5,"Bacardi U.S.A., Inc.",FLAVORED RUM
109601,Bacardi Spice Rum,1000,11.0,"Bacardi U.S.A., Inc.",FLAVORED RUM
350299,Bacardi Arctic Grape Liqueur,750,12.39,"Bacardi U.S.A., Inc.",FLAVORED RUM
85579,Bacardi Rock Coconut,750,12.5,"Bacardi U.S.A., Inc.",FLAVORED RUM
268784,Bacardi Torched Cherry,750,12.39,"Bacardi U.S.A., Inc.",FLAVORED RUM
168944,Bacardi Torched Cherry,1000,14.25,"Bacardi U.S.A., Inc.",FLAVORED RUM
439586,Bacardi Black Razz,750,12.39,"Bacardi U.S.A., Inc.",FLAVORED RUM
441256,Bacardi Wolf Berry,750,12.39,"Bacardi U.S.A., Inc.",FLAVORED RUM
277106,Ciclon,750,10.64,"Bacardi U.S.A., Inc.",FLAVORED RUM
191638,Ciclon,1000,13.01,"Bacardi U.S.A., Inc.",FLAVORED RUM
121540,Ciclon,1750,22.4,"Bacardi U.S.A., Inc.",FLAVORED RUM
465554,Tropico Liqueur,50,1.06,"Bacardi U.S.A., Inc.",FLAVORED RUM
268061,Bacardi Limon Mini,500,8.21,"Bacardi U.S.A., Inc.",FLAVORED RUM
266883,Bacardi Spice Rum Mini,50,0.55,"Bacardi U.S.A., Inc.",FLAVORED RUM
423457,Bacardi Black Razz,1000,14.25,"Bacardi U.S.A., Inc.",FLAVORED RUM
243376,Bacardi Tangerine Mini,500,8.21,"Bacardi U.S.A., Inc.",FLAVORED RUM
185305,Bacardi Tangerine,750,12.38,"Bacardi U.S.A., Inc.",FLAVORED RUM
203569,Castillo Spiced Rum,1000,7.05,"Bacardi U.S.A., Inc.",FLAVORED RUM
250565,Bacardi Grapefruit,750,12.38,"Bacardi U.S.A., Inc.",FLAVORED RUM
179033,Bacardi Raspberry,750,12.38,"Bacardi U.S.A., Inc.",FLAVORED RUM
452986,Island Breeze Coconut,750,11.31,"Bacardi U.S.A., Inc.",FLAVORED RUM
374390,Island Breeze Coconut,1750,21.83,"Bacardi U.S.A., Inc.",FLAVORED RUM
257645,Island Breeze Key Lime,750,11.31,"Bacardi U.S.A., Inc.",FLAVORED RUM
46841,Island Breeze Key Lime,1750,21.83,"Bacardi U.S.A., Inc.",FLAVORED RUM
166691,Island Breeze Wild Berry,750,11.31,"Bacardi U.S.A., Inc.",FLAVORED RUM
157725,Island Breeze Wild Berry,1750,21.83,"Bacardi U.S.A., Inc.",FLAVORED RUM
305792,Bacardi Big Apple Flavored Rum,502,7.95,"Bacardi U.S.A., Inc.",FLAVORED RUM
25812,Bacardi Big Apple Flavored Rum,750,12.5,"Bacardi U.S.A., Inc.",FLAVORED RUM
271121,Bacardi Big Apple Flavored Fum,1000,15.36,"Bacardi U.S.A., Inc.",FLAVORED RUM
