itemid,nombre,volumen,precio,marca,categoria
452802,Domaine de Canton,750,27.83,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
399069,Hpnotiq,1750,32.0,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
222684,Hpnotiq Mini,600,18.66,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
4537,Hpnotiq,375,9.53,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
424387,Hpnotiq,750,14.75,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
108322,Hpnotiq Harmonie,750,14.75,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
410001,Marie Brizard Fruit Burster Banana-Strawberry,750,9.27,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
387377,Marie Brizard Fruit Burster Kiwi Strawberry,750,9.27,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
379273,Marie Brizard Fruit Burster Pineapple-Coconut,750,9.27,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
224184,Marie Brizard Fruit Burster Orange-Banana,750,9.27,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
66405,Marie Brizard Aprydisiac W/receipe Tag,750,10.14,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
433504,Vandermint Chocolate Mint Liqueur,750,16.64,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
72299,Hpnotiq Mini,50,1.56,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
394679,Marie Brizard Framboise (raspby),750,16.4,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
64137,Hpnotiq,200,6.44,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
304880,Hpnotiq Minis,603,24.42,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
399550,G M Tiddy Canadian Liqueur,750,12.32,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
339517,Marie Brizard Pear William,750,16.4,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
117730,Cynar Artichoke Liqueur,750,12.23,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
53207,Marie Brizard Apry,750,16.4,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
172894,Vandermint Liqueur(dno),750,16.7,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
429304,Domaine De Canton Ginger Liqueur,750,27.81,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
409746,Domaine De Canton,1000,27.97,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
316183,Hpnotiq,1750,32.93,Heaven Hill Brands,MISC. IMPORTED CORDIALS & LIQUEURS
