itemid,nombre,volumen,precio,marca,categoria
138290,Stirrings Apple Liqueur,750,5.82,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
87069,Stirrings Peach Liqueur,750,9.75,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
144507,Stirrings Pomegranate Liqueur,750,9.75,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
398907,Boggs Cranberry Liqueur,750,10.02,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
161354,Qream Peach Liqueur,750,19.94,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
421884,Qream Strawberry Liqueur,750,19.94,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
430042,Godiva Chocolate Liqueur Mini,502,18.63,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
17478,Godiva Chocolate Liqueur,375,12.21,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
385755,Godiva Cappuccino Minis,502,18.63,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
146364,Godiva White Chocolate Liqueur,750,20.79,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
97890,Godiva White Chocolate Minis,502,18.63,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
232172,Godiva White Chocolate Liqueur,375,12.21,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
326234,Godiva Cappuccino Liqueur,375,12.21,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
390799,Qream Peach Liqueur,750,19.94,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
361976,Qream Strawberry liqueur,750,19.94,Diageo Americas,MISC. AMERICAN CORDIALS & LIQUEURS
