itemid,nombre,volumen,precio,marca,categoria
202052,Captain Morgan Mango With Pitcher,750,10.64,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
7943,Captain Morgan Pineapple With Pitcher,750,10.64,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
430292,Tanqueray Old Tom,1000,26.25,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
299044,Bailey's Candy Cane,200,6.21,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
189764,Johnnie Walker Collection Pack,800,89.99,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
243980,Johnny Walker Black Glass Pack,750,30.0,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
248614,Johnnie Walker Black 100th Anniversary,750,33.75,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
127722,Johnnie Walker Gold W/glasses,750,58.47,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
52539,Bushmills With Two Mugs,750,19.22,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
105334,Crown Royal W/4 Glasses,1750,43.13,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
271268,Crown Royal Special Resesrve W/2 Glasses,750,33.75,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
157438,Crown Royal Nascar - Daytona,750,19.13,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
8724,Crown Royal Reserve W/glasses & Coasters,750,32.0,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
219821,Crown Royal Special Reserve With Glasses,750,32.0,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
6364,Crown Royal With 2 Glasses,750,17.6,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
331159,Crown Royal w/Flask,1750,47.22,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
316753,Crown Royal w/2 Glasses,750,22.5,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
336359,Crown Royal W/50ml Crown Royal Black,800,22.13,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
151471,Crown Royal With Pouring Cradle,1750,45.36,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
164035,Tanqueray Gin With Tonic,1750,33.83,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
158575,Johnnie Walker Black w/Flask,750,30.75,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
114121,Tanqueray 10 W/martini Glass,750,23.96,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
268956,Tanqueray Ten W/shaker,750,24.74,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
288525,Godiva Flavore Pack,200,7.7,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
289096,Emmets Glass Pack,750,10.59,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
206218,Godet Two Glass Pack,375,10.76,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
62800,Goldschlager Glass Pack,750,16.5,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
321984,Goldschlager With Boxer Shorts,750,15.8,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
46156,Crown Royal Tailgate Pack w/2 Reusable Glasses,750,22.5,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
451207,Bailey's Original Irish Cream Multi Pack,200,9.99,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
8641,Rumple Minze 2 Glass Pack,750,15.71,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
382649,Rumple Minze With Stein,750,16.46,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
23762,Romana Sambuca W/2 Glasses,750,18.75,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
210009,Romana Sambuca Cappuccino Cups,375,9.78,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
130231,Sheridan's Glass Pack,375,10.76,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
319855,Captain Morgan Original Spiced Barrel Tray Pack,1750,26.25,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
309438,Yukon Jack Snakebite Shot Glass Gift Set,375,6.38,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
402462,Yukon Jack Perma Frost Shot Glass Gift Set,375,6.38,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
150889,Yukon Jack Rainbow Shot Glass Gift Set,375,6.38,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
460553,Yukon Jack Shot Glass Gift Set,375,6.38,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
23246,Don Julio Tri Pack,1127,66.0,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
443030,Don Julio Anejo W/glasses,750,45.0,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
365832,Don Julio Reposado W/2 Glasses,750,40.5,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
98893,Bailey's Original Irish Cream w/4 Shot Glasses,750,19.88,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
21886,Ketel One 325 Anniversary Bottle,1000,26.25,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
267010,Bailey's Original w/Ice Cream Bowl,1000,25.88,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
456056,Smirnoff w/Smirnoff 200ml Tray Pack,1950,22.13,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
322666,Captain Morgan Original Spiced 1.75L w/CM White 200ml,1950,27.0,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
250618,Smirnoff 1.75L w/Smirnoff Raspberry 200ml,1950,22.13,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
167501,Smirnoff w/Smirnoff Raspberry 200ml Tray Pack,1950,22.13,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
217840,Captain Morgan Signature Series Limited Edition,750,15.0,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
221317,Crown Royal 1.75L w/50ml CR Maple & CR Black,1850,47.25,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
34269,Johnnie Walker Collection Pack HA,800,89.99,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
37068,Smirnoff Vodka w/ Bloody Mary Mix,1750,20.96,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
30024,Johnnie Walker Double Black,750,33.71,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
168166,Ketel One Shaker Set,750,20.21,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
326173,Ketel One W/glasses,750,18.75,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
204808,Captain Morgan's Parrot Bay With Pitcher,750,10.64,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
382499,Ciroc W/martini Glass,750,25.16,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
440954,Tanqueray No Ten W/martini Glass,750,23.96,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
21198,Captain Morgans Parrot Bay With Pitcher,750,10.64,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
441653,Smirnoff Citrus Twist Party Pack,1000,9.75,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
89044,Bailey's Light 3/3 Creamer & Sugar Pack,375,10.61,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
2270,Bailey's Irish Cream Gift Basket,750,23.04,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
216266,Bailey's Original Irish Cream w/2 Glasses,750,19.86,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
188148,Smirnoff With Cranberry Juice,1750,21.74,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
206925,Baileys Original Irish Cream Tin,750,17.67,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
358391,Bailey's Irish Cream In A Tin,750,17.67,Diageo Americas,DECANTERS & SPECIALTY PACKAGES
