itemid,nombre,volumen,precio,marca,categoria
430550,Goldschlager Cinnamon Schnapps,750,14.79,Diageo Americas,IMPORTED SCHNAPPS
418606,Goldschlager Cinnamon Schnapps Mini,600,23.45,Diageo Americas,IMPORTED SCHNAPPS
236578,Goldschlager Cinnamon Schnapps,375,10.86,Diageo Americas,IMPORTED SCHNAPPS
88425,Goldschlager Cinnamon Schnapps,750,19.5,Diageo Americas,IMPORTED SCHNAPPS
185117,Black Haus Blackberry Schnapps,1000,22.5,Diageo Americas,IMPORTED SCHNAPPS
288077,Rumple Minze Peppermint Mini,500,20.25,Diageo Americas,IMPORTED SCHNAPPS
336842,Rumple Minze Peppermint Schnapps Liqueur Mini,800,31.82,Diageo Americas,IMPORTED SCHNAPPS
390152,Rumple Minze Peppermint Schnapps Liqueur,375,10.7,Diageo Americas,IMPORTED SCHNAPPS
208880,Rumple Minze Peppermint Schnapps Liqueur,750,19.5,Diageo Americas,IMPORTED SCHNAPPS
432992,Rumple Minze Peppermint Schnapps Liqueur,1000,23.63,Diageo Americas,IMPORTED SCHNAPPS
46458,Rumple Minze Peppermint (dno),200,4.7,Diageo Americas,IMPORTED SCHNAPPS
287504,Black Haus Blackberry Schnapps,1000,22.5,Diageo Americas,IMPORTED SCHNAPPS
316472,Goldschlager Cinnamon Schnapps,50,1.72,Diageo Americas,IMPORTED SCHNAPPS
