itemid,nombre,volumen,precio,marca,categoria
432930,Appleton Signature Blend,750,15.75,Campari(skyy),JAMAICA RUM
419225,Coruba Dark Jamaica Rum,750,12.81,Campari(skyy),JAMAICA RUM
259913,Appleton White Rum,750,10.64,Campari(skyy),JAMAICA RUM
219755,Appleton Signature Blend,750,15.75,Campari(skyy),JAMAICA RUM
118523,Appleton Rare Blend,750,27.75,Campari(skyy),JAMAICA RUM
150426,Appleton Estate 21 Yr Jamaica Rum,750,97.41,Campari(skyy),JAMAICA RUM
15358,Appleton Estate Signature Blend,1750,25.5,Campari(skyy),JAMAICA RUM
286200,Appleton Coruba Dark Rum,1000,19.5,Campari(skyy),JAMAICA RUM
390577,Appleton Special Jamaica Rum,750,12.75,Campari(skyy),JAMAICA RUM
459664,Wray & Nephew White Overproof Rum,750,18.0,Campari(skyy),JAMAICA RUM
253338,Appleton Coruba Dark Rum,750,12.8,Campari(skyy),JAMAICA RUM
252280,Appleton Special White Rum,750,12.75,Campari(skyy),JAMAICA RUM
276527,Appleton Estate Reserve,750,24.93,Campari(skyy),JAMAICA RUM
