itemid,nombre,volumen,precio,marca,categoria
92682,Dallas Dhu 26yr Scotch,750,129.8,Classic Wine Imports,SINGLE MALT SCOTCH
130121,Benromach 21yr Scotch,750,109.8,Classic Wine Imports,SINGLE MALT SCOTCH
341862,Benromach Peat Smoke,750,62.3,Classic Wine Imports,SINGLE MALT SCOTCH
150173,Port Ellen 27yr Scotch,750,283.92,Classic Wine Imports,SINGLE MALT SCOTCH
153455,Port Ellen 1982 25yr Scotch,750,258.93,Classic Wine Imports,SINGLE MALT SCOTCH
46600,Tamdhu 8yr Scotch,750,40.43,Classic Wine Imports,SINGLE MALT SCOTCH
118401,Glenrothes 8yr Scotch,750,40.43,Classic Wine Imports,SINGLE MALT SCOTCH
302391,Strathisla 25yr,750,134.81,Classic Wine Imports,SINGLE MALT SCOTCH
172269,Millburn 1976 27yr Scotch,750,129.8,Classic Wine Imports,SINGLE MALT SCOTCH
377603,Scapa 1993 15yr Scotch,750,72.3,Classic Wine Imports,SINGLE MALT SCOTCH
105009,Benromach 10YR,750,54.51,Classic Wine Imports,SINGLE MALT SCOTCH
