itemid,nombre,volumen,precio,marca,categoria
53516,Southern Comfort With Lime Juice,750,12.38,"Sazerac Co., Inc.",WHISKEY LIQUEUR
173589,Southern Comfort With Hurricane Glass,750,12.38,"Sazerac Co., Inc.",WHISKEY LIQUEUR
387913,Fireball,200,5.0,"Sazerac Co., Inc.",WHISKEY LIQUEUR
56506,Fireball Cinnamon Whiskey,375,8.0,"Sazerac Co., Inc.",WHISKEY LIQUEUR
419653,Fireball Cinnamon Whiskey Mini Dispenser,3000,44.58,"Sazerac Co., Inc.",WHISKEY LIQUEUR
160116,Fireball Cinnamon Whiskey,375,7.79,"Sazerac Co., Inc.",WHISKEY LIQUEUR
167769,Fireball Cinnamon Whiskey,200,5.0,"Sazerac Co., Inc.",WHISKEY LIQUEUR
75482,Fireball Cinnamon Whisky,375,8.0,"Sazerac Co., Inc.",WHISKEY LIQUEUR
26747,Fireball Cinnamon Whiskey PET,750,13.47,"Sazerac Co., Inc.",WHISKEY LIQUEUR
270534,Fireball Cinnamon Whiskey,750,13.47,"Sazerac Co., Inc.",WHISKEY LIQUEUR
360905,Fireball Cinnamon Whiskey,1000,17.01,"Sazerac Co., Inc.",WHISKEY LIQUEUR
219205,Fireball Cinnamon Whiskey,1750,23.0,"Sazerac Co., Inc.",WHISKEY LIQUEUR
314062,Fireball Cinnamon,100,1.34,"Sazerac Co., Inc.",WHISKEY LIQUEUR
140055,Southern Comfort And Lime,1000,18.71,"Sazerac Co., Inc.",WHISKEY LIQUEUR
170468,Southern Comfort Lime,750,15.5,"Sazerac Co., Inc.",WHISKEY LIQUEUR
172113,Southern Comfort Caramel,750,15.5,"Sazerac Co., Inc.",WHISKEY LIQUEUR
193272,Southern Comfort Bold Black Cherry Mini,500,7.05,"Sazerac Co., Inc.",WHISKEY LIQUEUR
