itemid,nombre,volumen,precio,marca,categoria
178123,Fireball Cinnamon Whisky Minis,502,1.22,"Sazerac Co., Inc.",WHISKEY LIQUEUR
397621,Dr. Blackberry Whiskey Mini,500,7.5,"Sazerac Co., Inc.",WHISKEY LIQUEUR
408173,Dr Honey Whiskey Mini,500,7.5,"Sazerac Co., Inc.",WHISKEY LIQUEUR
158568,Dr. Apple Whiskey Mini,500,7.5,"Sazerac Co., Inc.",WHISKEY LIQUEUR
258621,Southern Comfort,50,0.88,"Sazerac Co., Inc.",WHISKEY LIQUEUR
137390,Dr. Blackberry Whiskey,750,13.02,"Sazerac Co., Inc.",WHISKEY LIQUEUR
224586,Dr. Honey Whiskey,750,13.02,"Sazerac Co., Inc.",WHISKEY LIQUEUR
158498,Dr. Apple Whiskey,750,13.02,"Sazerac Co., Inc.",WHISKEY LIQUEUR
218879,Dr Peach Whiskey,750,13.02,"Sazerac Co., Inc.",WHISKEY LIQUEUR
6990,Benchmark Apple Mini,250,3.75,"Sazerac Co., Inc.",WHISKEY LIQUEUR
126354,Benchmark Apple,750,9.57,"Sazerac Co., Inc.",WHISKEY LIQUEUR
