itemid,nombre,volumen,precio,marca,categoria
167337,Southern Comfort Bold Black Cherry,375,7.17,"Sazerac Co., Inc.",WHISKEY LIQUEUR
126236,Southern Comfort Bold Black Cherry,750,15.5,"Sazerac Co., Inc.",WHISKEY LIQUEUR
39727,Southern Comfort Fiery Pepper,750,14.04,"Sazerac Co., Inc.",WHISKEY LIQUEUR
129010,Southern Comfort Cherry,750,15.5,"Sazerac Co., Inc.",WHISKEY LIQUEUR
273144,Southern Comfort Lime,750,15.5,"Sazerac Co., Inc.",WHISKEY LIQUEUR
288249,Southern Comfort,750,8.4,"Sazerac Co., Inc.",WHISKEY LIQUEUR
68672,Southern Comfort Mini,500,7.07,"Sazerac Co., Inc.",WHISKEY LIQUEUR
108486,Southern Comfort,200,3.96,"Sazerac Co., Inc.",WHISKEY LIQUEUR
292484,Southern Comfort,375,7.17,"Sazerac Co., Inc.",WHISKEY LIQUEUR
78523,Southern Comfort Pet,750,15.5,"Sazerac Co., Inc.",WHISKEY LIQUEUR
318697,Southern Comfort,750,15.5,"Sazerac Co., Inc.",WHISKEY LIQUEUR
442610,Southern Comfort,1000,19.46,"Sazerac Co., Inc.",WHISKEY LIQUEUR
150540,Southern Comfort PET,1750,30.39,"Sazerac Co., Inc.",WHISKEY LIQUEUR
30326,Southern Comfort 100 Prf,750,18.23,"Sazerac Co., Inc.",WHISKEY LIQUEUR
201816,Southern Comfort 100 Prf,1750,34.91,"Sazerac Co., Inc.",WHISKEY LIQUEUR
190606,Southern Comfort,50,0.89,"Sazerac Co., Inc.",WHISKEY LIQUEUR
354881,Dr. Assorted Whiskey Mini,3000,45.0,"Sazerac Co., Inc.",WHISKEY LIQUEUR
14183,Southern Comfort 100prf,375,7.83,"Sazerac Co., Inc.",WHISKEY LIQUEUR
452664,Southern Comfort 100 Minis,500,12.08,"Sazerac Co., Inc.",WHISKEY LIQUEUR
192468,Fireball Cinnamon Whiskey,375,8.1,"Sazerac Co., Inc.",WHISKEY LIQUEUR
69917,Mount Royal Light Canadian Whisky,1000,10.17,"Sazerac Co., Inc.",WHISKEY LIQUEUR
382054,"Fireball Cinnamon Why., .200ml, 66 prf",200,5.0,"Sazerac Co., Inc.",WHISKEY LIQUEUR
434487,Southern Comfort,100,1.97,"Sazerac Co., Inc.",WHISKEY LIQUEUR
