itemid,nombre,volumen,precio,marca,categoria
229577,Adult Limeade,750,14.13,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
264801,Licor 43,750,21.15,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
238928,Licor 43,750,21.15,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
94344,Villa Massa Limoncello,750,22.5,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
227076,Licor 43,375,9.63,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
363040,Licor 43 (cuarenta Y Tres),750,19.11,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
101747,Mathilde Liquer Cassis Black Currant,750,18.45,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
340616,Mathilde Peche,375,10.5,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
430640,Mathilde Liquer Peche,750,18.45,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
79097,Mathilde Poires,750,18.15,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
448972,Pierre Ferrand Dry Curacao,750,24.75,"W. J. Deutsch And Sons, Ltd.",MISC. IMPORTED CORDIALS & LIQUEURS
