itemid,nombre,volumen,precio,marca,categoria
405493,Corazon De Agave Blanco Tequila,750,39.42,Gemini Spirits,TEQUILA
118557,Corazon de Agave Tequila Blanco,1000,18.0,Gemini Spirits,TEQUILA
333606,Margaritaville Silver Tequila,750,10.27,Gemini Spirits,TEQUILA
228066,Margaritaville Silver Tequila,1000,11.76,Gemini Spirits,TEQUILA
27010,Corazon De Agave Reposado Tequila,750,40.43,Gemini Spirits,TEQUILA
144820,Margaritaville Gold Tequila,750,10.27,Gemini Spirits,TEQUILA
252040,Margaritaville Blanco,750,12.0,Gemini Spirits,TEQUILA
143774,Siete Leguas Reposado,750,53.25,Gemini Spirits,TEQUILA
89931,Pueblo Viejo Anejo Tequila,750,21.12,Gemini Spirits,TEQUILA
118856,Pueblo Viejo Blanco,750,15.0,Gemini Spirits,TEQUILA
366119,Margaritaville Oro,1000,11.75,Gemini Spirits,TEQUILA
358482,Pueblo Viejo Reposado,750,16.5,Gemini Spirits,TEQUILA
210639,Margaritaville Oro Mini,603,15.91,Gemini Spirits,TEQUILA
