itemid,nombre,volumen,precio,marca,categoria
64749,Sierra Nevada Bigfoot Barleywine Style Ale,355,1.38,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
192582,Sierra Nevada Celebration,355,1.1,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
418390,Sierra Nevada Bigfoot Keg,20000,150.0,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
104781,Sierra Nevada Harvest Ale Keg,7988,134.63,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
195434,Sierra Nevada India Pale Ale Keg,7988,112.5,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
337195,Sierra Nevada Ipa,355,1.34,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
44064,Sierra Nevada Harvest Southern Hemisphere,710,3.0,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
201569,Sierra Nevada Torpedo Extra Ipa,355,1.1,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
34364,Sierra Nevada Bigfoot Barleywine Ale,355,1.38,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
115363,Sierra Nevada Celebration,355,1.1,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
140378,Sierra Nevada Harvest,710,2.97,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
299517,Sierra Nevada Harvest,710,3.0,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
302399,Sierra Nevada Torpedo,355,1.1,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
125282,Sierra Nevada Glissade,355,1.12,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
208451,Sierra Nevada Celebration Kegs,20591,100.13,Sierra Nevada Brewing Company,HIGH PROOF BEER - AMERICAN
