itemid,nombre,volumen,precio,marca,categoria
40853,Boulevard Double-Wide India Pale Ale,750,6.0,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
222150,Boulevard Long Strange Tripel,750,6.0,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
231807,Boulevard Saison,750,6.0,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
437932,Boulevard The Sixth Glass Quadrupel,750,6.0,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
13825,Boulevard Imperial Stout,750,9.17,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
186994,Boulevard Seeyoulater Dopplebock,750,6.0,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
316243,Boulevard Two Jokers Double Wit,750,6.0,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
99824,Boulevard Saison-Brett,750,9.17,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
2008,Boulevard Tank 7 Farmhouse Ale,750,6.0,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
296561,Boulevard Harvest Dance Ale,750,6.0,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
96680,Boulevard Bourbon Barrel Quad,750,9.17,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
308353,Boulevard Collaboration #1 Imperial Pilsner,750,9.17,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
139479,Boulevard Rye-On-Rye,750,9.17,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
152398,Boulevard Dark Truth Stout,750,9.17,Boulevard Brewing Company,HIGH PROOF BEER - AMERICAN
