itemid,nombre,volumen,precio,marca,categoria
456005,Pearl Vodka,1000,13.01,Luxco-St Louis,IMPORTED VODKA
375332,Inferno Pepper Vodka,750,13.65,Luxco-St Louis,IMPORTED VODKA
210408,Pearl Black Vodka Mini,500,7.5,Luxco-St Louis,IMPORTED VODKA
373064,Pearl Vodka,402,10.32,Luxco-St Louis,IMPORTED VODKA
382885,Pearl Vodka,750,10.5,Luxco-St Louis,IMPORTED VODKA
458277,Pearl Vodka,1750,15.0,Luxco-St Louis,IMPORTED VODKA
199668,Pearl Vodka PET,1750,15.0,Luxco-St Louis,IMPORTED VODKA
115258,Pearl Persephone Vodka,402,10.32,Luxco-St Louis,IMPORTED VODKA
66480,Pearl Persephone Vodka,402,5.24,Luxco-St Louis,IMPORTED VODKA
389838,Pearl Vodka (listed Dno),1750,29.06,Luxco-St Louis,IMPORTED VODKA
161666,Priviet Vodka,1750,18.03,Luxco-St Louis,IMPORTED VODKA
208888,Pearl Persephone Vodka,50,0.66,Luxco-St Louis,IMPORTED VODKA
4538,Pearl Vodka Mini,50,1.29,Luxco-St Louis,IMPORTED VODKA
100431,Pearl Citrus Vodka,750,11.78,Luxco-St Louis,IMPORTED VODKA
106027,Pearl Orange Vodka,750,11.78,Luxco-St Louis,IMPORTED VODKA
