itemid,nombre,volumen,precio,marca,categoria
298324,Gold Rush Liqueur,750,11.55,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
345059,Gold Rush Liqueur,1000,17.16,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
415324,Firewater Cinnamon Schnapps,603,13.13,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
205552,Firewater Cinnamon Schnapps,375,5.43,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
218170,Gold Rush Liqueur,603,13.13,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
130804,Schranck's Hot Cinnamon Schnapps,750,4.86,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
11009,Firewater Cinnamon Schnapps,50,1.1,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
374996,Firewater 100 Cinnamon Schnapps (dno),200,3.26,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
4613,Firewater Cinnamon Schnapps,375,5.43,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
427360,Gold Rush Liqueur,603,13.13,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
424929,Firewater Cinnamon Schnapps,200,3.98,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
70894,Gold Rush Liqueur,50,1.09,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
458608,Firewater Cinnamon Schnapps(dno),50,1.09,"White Rock Distilleries, Inc.",CINNAMON SCHNAPPS
