itemid,nombre,volumen,precio,marca,categoria
346655,Malt Scotch Sampler,603,52.5,Diageo Americas,SINGLE MALT SCOTCH
349537,Cragganmore Distillers Edition 25YR HA,750,420.0,Diageo Americas,SINGLE MALT SCOTCH
156767,Talisker Distillers Edition HA,750,57.0,Diageo Americas,SINGLE MALT SCOTCH
385735,Clynelish Scotch DNO,750,43.64,Diageo Americas,SINGLE MALT SCOTCH
429721,Cragganmore 12 Yr Single Malt Scotch,750,40.86,Diageo Americas,SINGLE MALT SCOTCH
411373,Caol Ila 12 Yr Scotch,750,41.25,Diageo Americas,SINGLE MALT SCOTCH
348245,Caol Ila 18 Yr Scotch,750,51.48,Diageo Americas,SINGLE MALT SCOTCH
196398,Dalwhinnie 15 Yr Single Malt Scotch,750,50.99,Diageo Americas,SINGLE MALT SCOTCH
294291,Glen Ord Single Malt Scotch,750,26.0,Diageo Americas,SINGLE MALT SCOTCH
437490,Glenkinchie 12yr Single Malt Scotch,750,40.73,Diageo Americas,SINGLE MALT SCOTCH
243250,Glenkinchie 10yr Single Malt Scotch,750,35.84,Diageo Americas,SINGLE MALT SCOTCH
163486,Lagavulin 16yr Single Malt Scotch,750,74.99,Diageo Americas,SINGLE MALT SCOTCH
66548,Oban Single Malt Scotch,750,60.75,Diageo Americas,SINGLE MALT SCOTCH
