itemid,nombre,volumen,precio,marca,categoria
305656,Tequila Avion Counter Unit,750,139.8,Pernod Ricard USA/Austin Nichols,TEQUILA
216556,The Glenlivet Nadurra Triumph 1991,750,62.12,Pernod Ricard USA/Austin Nichols,TEQUILA
8347,Avion Silver,750,37.49,Pernod Ricard USA/Austin Nichols,TEQUILA
45583,Avion Silver,375,14.99,Pernod Ricard USA/Austin Nichols,TEQUILA
60479,Avion Silver,1750,59.97,Pernod Ricard USA/Austin Nichols,TEQUILA
255725,Olmeca Altos Plata Mini,500,9.9,Pernod Ricard USA/Austin Nichols,TEQUILA
215704,Olmeca Plata,375,7.49,Pernod Ricard USA/Austin Nichols,TEQUILA
11976,Olmeca Altos Plata,750,18.74,Pernod Ricard USA/Austin Nichols,TEQUILA
445459,Olmeca Plata,1750,26.24,Pernod Ricard USA/Austin Nichols,TEQUILA
66587,Viuda De Romero Blanco Tequila,750,15.21,Pernod Ricard USA/Austin Nichols,TEQUILA
176309,Avion Anejo,750,43.49,Pernod Ricard USA/Austin Nichols,TEQUILA
187949,Avion Reposado,750,39.74,Pernod Ricard USA/Austin Nichols,TEQUILA
355186,Olmeca Altos Reposado Mini,500,4.95,Pernod Ricard USA/Austin Nichols,TEQUILA
272926,Olmeca Altos Reposado,750,18.74,Pernod Ricard USA/Austin Nichols,TEQUILA
210975,Olmeca Reposado,1750,26.24,Pernod Ricard USA/Austin Nichols,TEQUILA
346436,Olmeca Reposado,375,7.49,Pernod Ricard USA/Austin Nichols,TEQUILA
261316,Viuda De Romero Anejo Tequila,750,18.41,Pernod Ricard USA/Austin Nichols,TEQUILA
326457,Viuda De Romero Reposado Tequila,750,16.01,Pernod Ricard USA/Austin Nichols,TEQUILA
26900,Tezon Anejo Tequila DNO,750,44.99,Pernod Ricard USA/Austin Nichols,TEQUILA
194562,Tezon Tequila Blanco DNO,750,39.14,Pernod Ricard USA/Austin Nichols,TEQUILA
441645,Tezon Reposado Tequila DNO,750,40.5,Pernod Ricard USA/Austin Nichols,TEQUILA
13224,Avion Silver,1750,74.99,Pernod Ricard USA/Austin Nichols,TEQUILA
293097,Avion Anejo,375,16.49,Pernod Ricard USA/Austin Nichols,TEQUILA
198070,Avion Reposado,375,15.74,Pernod Ricard USA/Austin Nichols,TEQUILA
