itemid,nombre,volumen,precio,marca,categoria
413110,Duvel Belgian Golden Ale,331,2.55,Duvel Moortgat USA,IMPORTED ALE
71336,Maredsous 8 Dobbel,331,2.53,Duvel Moortgat USA,IMPORTED ALE
37609,Maredsous 8 Brune,750,6.67,Duvel Moortgat USA,IMPORTED ALE
246683,Maredsous 10 Triple,331,2.79,Duvel Moortgat USA,IMPORTED ALE
129020,Maredsous 10 Triple,750,6.88,Duvel Moortgat USA,IMPORTED ALE
324621,La Chouffe Magnum,1502,13.96,Duvel Moortgat USA,IMPORTED ALE
15716,Mc Chouffe Ale,750,7.19,Duvel Moortgat USA,IMPORTED ALE
167800,N'ice Chouffe,750,7.4,Duvel Moortgat USA,IMPORTED ALE
184173,Chouffe Bok,750,5.16,Duvel Moortgat USA,IMPORTED ALE
351042,Duvel Ale,1500,27.08,Duvel Moortgat USA,IMPORTED ALE
402295,Duvel Ale Gift Set 6/4,355,11.88,Duvel Moortgat USA,IMPORTED ALE
119603,La Chouffe Keg,20000,143.74,Duvel Moortgat USA,IMPORTED ALE
236806,La Chouffe Giftbox,750,6.88,Duvel Moortgat USA,IMPORTED ALE
413460,Houblon Chouffe Dobbelen Ipa,750,7.19,Duvel Moortgat USA,IMPORTED ALE
162411,Rare Vos Amber Ale,355,1.92,Duvel Moortgat USA,IMPORTED ALE
416295,Rare Vos Amber Ale,750,5.16,Duvel Moortgat USA,IMPORTED ALE
283037,Ommegeddon,750,5.21,Duvel Moortgat USA,IMPORTED ALE
465227,Rare Vos 5gal Keg,18934,62.5,Duvel Moortgat USA,IMPORTED ALE
76731,Biere De Mars,750,9.58,Duvel Moortgat USA,IMPORTED ALE
55251,Chocolate Indulgence Keg,5159,118.69,Duvel Moortgat USA,IMPORTED ALE
367030,Ommegang Abbey Ale,750,5.16,Duvel Moortgat USA,IMPORTED ALE
404121,Ommegang Three Philosophers Ale,750,7.31,Duvel Moortgat USA,IMPORTED ALE
336196,Ommegang Hennepin Farmhouse Ale,750,5.23,Duvel Moortgat USA,IMPORTED ALE
50684,Ommegang Rare Vos Ale,750,5.16,Duvel Moortgat USA,IMPORTED ALE
397067,Hennepin 1/2bbl Keg,29585,145.0,Duvel Moortgat USA,IMPORTED ALE
83533,Duvel Tripel Hop (need Quote),750,7.26,Duvel Moortgat USA,IMPORTED ALE
128318,La Chouffe Ale,750,7.19,Duvel Moortgat USA,IMPORTED ALE
96370,La Chouffe Ale,331,3.39,Duvel Moortgat USA,IMPORTED ALE
335102,Mc Chouffe Ale,331,3.02,Duvel Moortgat USA,IMPORTED ALE
261558,Chouffe Ale Gift Pack,1502,12.34,Duvel Moortgat USA,IMPORTED ALE
271864,Chouffe Coffee,750,15.33,Duvel Moortgat USA,IMPORTED ALE
210086,Houblon Chouffe,750,6.04,Duvel Moortgat USA,IMPORTED ALE
133549,Houblon Chouffe,331,3.57,Duvel Moortgat USA,IMPORTED ALE
453179,Houblon Chouffe Keg,20000,143.74,Duvel Moortgat USA,IMPORTED ALE
424869,Maredsous Triple 5gal Keg,18934,118.69,Duvel Moortgat USA,IMPORTED ALE
40868,Duvel Ale,331,2.55,Duvel Moortgat USA,IMPORTED ALE
72430,Duvel Ale,750,7.26,Duvel Moortgat USA,IMPORTED ALE
127634,N'ice Chouffe Ale,750,7.4,Duvel Moortgat USA,IMPORTED ALE
