itemid,nombre,volumen,precio,marca,categoria
139522,Kahlua Milkquake,200,1.29,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
176363,Kahlua B52,804,4.8,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
63568,Kahlua Rtd Coconut Mudslide,1750,11.19,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
109638,Kahlua Toasted Almond,200,1.2,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
211592,Kahlua White Russian,804,4.8,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
12748,Kahlua B52,200,1.29,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
196285,Kahlua & Milk,200,1.29,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
130352,Kahlua Mudslide,200,1.29,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
137791,Kahlua White Russian,200,1.29,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
281667,Kahlua Rtd Kappuccino Mudslide,1750,11.19,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
5969,Kahlua Rtd Banana Mudslide,1750,11.19,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
404591,Kahlua & Milk,804,4.8,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
136587,Kahlua Mudslide,804,4.8,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
57577,Kahlua Raspberry Brownie,200,1.29,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
74634,Kahlua Rumcola,804,5.16,ALLIED DOMECQ SPIRITS AND WINE USA,AMERICAN COCKTAILS
