itemid,nombre,volumen,precio,marca,categoria
79056,Sinebrychoff Porter,331,2.52,B. United International,IMPORTED ALE
261979,J W Lees 2000 Ale,275,3.75,B. United International,IMPORTED ALE
448057,J W Lees Moonraker,500,4.61,B. United International,IMPORTED ALE
410582,Uerige Doppelsticke Ale,331,3.41,B. United International,IMPORTED ALE
179612,J W Lees Manchester Star,500,4.61,B. United International,IMPORTED ALE
19912,J W Lees 2004 Harvest,275,5.36,B. United International,IMPORTED ALE
114070,De Dolles Ara Bier,331,3.77,B. United International,IMPORTED ALE
23683,Saison De Pipaix,750,6.36,B. United International,IMPORTED ALE
458365,Hitachino Classic Ale,331,3.15,B. United International,IMPORTED ALE
57744,De Dolle Oerbier,337,3.71,B. United International,IMPORTED ALE
214183,Gales Prize Old Ale,275,3.29,B. United International,IMPORTED ALE
161205,J W Lees 2000 Harvest,275,5.36,B. United International,IMPORTED ALE
464496,E Dupont Pommeau,750,14.84,B. United International,IMPORTED ALE
73421,Einbecker Ur-Bock Dunkel,331,1.64,B. United International,IMPORTED ALE
391226,Hitachino Red Rice Ale,718,7.34,B. United International,IMPORTED ALE
328548,De Dolles Boskeun Ale,337,3.77,B. United International,IMPORTED ALE
77640,Wostyntje,1500,13.45,B. United International,IMPORTED ALE
298771,Tsmisje Dubbel Ale,331,3.23,B. United International,IMPORTED ALE
382437,Burton Bridge Old Expensive,500,4.07,B. United International,IMPORTED ALE
234260,Viking Blod,750,17.64,B. United International,IMPORTED ALE
321293,De Dolles Export Stout,331,3.71,B. United International,IMPORTED ALE
188227,Lammin Sahti,331,3.01,B. United International,IMPORTED ALE
15327,Lammin Kataja,331,3.19,B. United International,IMPORTED ALE
458501,Trafalgar Ipa,500,3.03,B. United International,IMPORTED ALE
307564,La Rulles Triple,750,7.63,B. United International,IMPORTED ALE
8411,De Dolles 20th Anniv Spec Brew,750,6.63,B. United International,IMPORTED ALE
186256,J W Lees Harvest 2001,275,5.36,B. United International,IMPORTED ALE
259962,Tsimije Bbbourgoundier,331,3.84,B. United International,IMPORTED ALE
30689,Tsimije Calva Reserva,248,4.14,B. United International,IMPORTED ALE
119744,J W Lees Harvest 2002,275,5.36,B. United International,IMPORTED ALE
1382,De Dolle Dulle Teve Ale,331,3.84,B. United International,IMPORTED ALE
311244,Troubadour Ale,331,2.05,B. United International,IMPORTED ALE
260203,Harvey's Christmas Ale,275,2.89,B. United International,IMPORTED ALE
355393,Einbecker Mai-Urbock 5l Keg,10000,20.63,B. United International,IMPORTED ALE
371204,Hitachino Nest Ginger Brew,331,3.03,B. United International,IMPORTED ALE
408451,Saison D'erpe Ale,750,9.06,B. United International,IMPORTED ALE
422417,Harviestoun Old Engine Oil,331,2.44,B. United International,IMPORTED ALE
222697,Klosterbrau Ettaler Curator,500,2.81,B. United International,IMPORTED ALE
299038,Sake Master Giftbox,887,38.25,B. United International,IMPORTED ALE
418366,Aventinus Doppelbock,500,2.81,B. United International,IMPORTED ALE
225572,Le Baladin Wayan,750,10.93,B. United International,IMPORTED ALE
13951,Tsmisje Kerst,331,3.41,B. United International,IMPORTED ALE
25025,E Dupont Cidre Givre,375,15.52,B. United International,IMPORTED ALE
235673,Demon Hunter,750,13.5,B. United International,IMPORTED ALE
394974,Draco,750,15.31,B. United International,IMPORTED ALE
334800,J W Lees Harvest In Port Cask,275,4.9,B. United International,IMPORTED ALE
48744,J W Lees Harvest In Sherry Cask,275,4.9,B. United International,IMPORTED ALE
55955,La Dragonne,750,12.38,B. United International,IMPORTED ALE
219260,Le Baladin Noel,750,11.41,B. United International,IMPORTED ALE
101617,Shangrila,750,13.5,B. United International,IMPORTED ALE
448986,Hitachino Nest Celebration 2006,331,2.81,B. United International,IMPORTED ALE
466342,Ondineke,750,9.27,B. United International,IMPORTED ALE
121017,Gj Dansk Mjod,750,16.66,B. United International,IMPORTED ALE
365758,Klapojster Mjod,750,17.49,B. United International,IMPORTED ALE
131080,Scires,750,16.53,B. United International,IMPORTED ALE
7130,Uerige Sticke,331,3.31,B. United International,IMPORTED ALE
382419,Viking Blod,750,17.64,B. United International,IMPORTED ALE
88806,Makanas Birds Eye Chilly Mead,750,13.85,B. United International,IMPORTED ALE
275729,Makanas Herbal Blossom Mead,750,13.85,B. United International,IMPORTED ALE
77148,Makanas Dry Mead,750,13.85,B. United International,IMPORTED ALE
356718,Abbaye St Bon Chien 2006,750,16.23,B. United International,IMPORTED ALE
6792,Hitachino Nest Classic Ale,331,3.15,B. United International,IMPORTED ALE
391189,Organic Gs Wiesen Edel-Weisse,500,2.61,B. United International,IMPORTED ALE
377327,J W Lees Harvest 2006,275,5.36,B. United International,IMPORTED ALE
275219,Lurgashall English Mead,375,6.92,B. United International,IMPORTED ALE
189356,Lurgashall Metheglin Mead,750,15.1,B. United International,IMPORTED ALE
56323,Lurgashall Tower Of London,750,15.82,B. United International,IMPORTED ALE
302559,Schneider Brooklyner Hopfen Weisse,500,3.2,B. United International,IMPORTED ALE
138661,Aecht Schlenkerla Rauchbier Urbock Keg,10000,30.88,B. United International,IMPORTED ALE
222580,Brouwerij De Regenboog Tsmisje Guido,331,3.31,B. United International,IMPORTED ALE
457412,Brouwerij Glazen Toren Cuvee Angelique,750,9.06,B. United International,IMPORTED ALE
100199,Hitachino Nestbeer Espresso Stout,331,3.26,B. United International,IMPORTED ALE
54558,Brouwer Strubbe Ichtegems Gr Cru,331,3.05,B. United International,IMPORTED ALE
36859,J W Lees 1998 Harvest,275,4.74,B. United International,IMPORTED ALE
85377,J W Lees 1999 Harvest,275,5.36,B. United International,IMPORTED ALE
316722,Lurgashall 2007 Mead Spec Res,750,10.82,B. United International,IMPORTED ALE
246610,Leipziger Gose 30l Keg,29556,123.75,B. United International,IMPORTED ALE
82539,Leipziger Gose Ale,331,2.57,B. United International,IMPORTED ALE
84475,Bayerischer Bahnhof Berliner Weis Keg,29556,136.25,B. United International,IMPORTED ALE
450835,Reissdorf Koelsch,500,2.13,B. United International,IMPORTED ALE
83572,Klosterbrauerei Ettal Dunkel,500,2.16,B. United International,IMPORTED ALE
277490,Klosterbrauerei Ettal Helles 30l Keg,29556,100.0,B. United International,IMPORTED ALE
421788,Aventinus 50l Keg,29556,187.5,B. United International,IMPORTED ALE
134992,E Dupont Organic Cidre Bouche,750,7.55,B. United International,IMPORTED ALE
218746,La Rulles Estivale,750,7.13,B. United International,IMPORTED ALE
243067,E Dupont Cidre Bouche Brut 2006,750,7.01,B. United International,IMPORTED ALE
168807,Tsmisje Catherine The Great,331,3.41,B. United International,IMPORTED ALE
378893,E Dupont Cuvee Colette,750,16.98,B. United International,IMPORTED ALE
144648,Gaspar,331,3.31,B. United International,IMPORTED ALE
49029,Kiuchi No Shizuku,200,11.14,B. United International,IMPORTED ALE
372395,Le Baladins Xyauyu,500,30.0,B. United International,IMPORTED ALE
235559,La Rulles Cuvee Meilleurs Voeux,750,7.63,B. United International,IMPORTED ALE
22716,Tsmisje Grand Reserva,331,4.14,B. United International,IMPORTED ALE
244717,Alvinne Extra,331,3.31,B. United International,IMPORTED ALE
131609,Bb 10,750,17.73,B. United International,IMPORTED ALE
185741,Boegedal No. 101,750,19.4,B. United International,IMPORTED ALE
458096,Boegedal No. 103,750,19.4,B. United International,IMPORTED ALE
162353,Birrificio Montegioco Bran Reserva,375,8.82,B. United International,IMPORTED ALE
14520,Birrificio Montegioco Bran,750,13.44,B. United International,IMPORTED ALE
390289,Chocarrubica,750,14.57,B. United International,IMPORTED ALE
333039,Harviestoun Ola Dub 12 Yr,331,5.18,B. United International,IMPORTED ALE
155188,Harviestoun Ola Dub 16yr (do Not Use),331,5.65,B. United International,IMPORTED ALE
279720,Harviestoun Ola Dub 30 Yr,331,9.68,B. United International,IMPORTED ALE
125311,Hitachino Nest Commemorative Ale,331,3.15,B. United International,IMPORTED ALE
67811,Einbecker Mai-Urbock 30l Keg,29556,137.5,B. United International,IMPORTED ALE
322892,Schneider Brooklyner Hopf Weis 20l Keg,20000,118.75,B. United International,IMPORTED ALE
127052,J W Lees 2007 Lagavulin Harvest,275,6.3,B. United International,IMPORTED ALE
55871,J W Lees 2005 Lagavulin Harvest,275,6.72,B. United International,IMPORTED ALE
375157,J W Lees 2007 Harvest,275,5.44,B. United International,IMPORTED ALE
269301,St Bon Chien 2007 Bourbon Cask Grand Cru,1750,33.9,B. United International,IMPORTED ALE
260257,St Bon Chien 2007 Pinot Noir Grand Cru,1750,33.9,B. United International,IMPORTED ALE
378933,E Dupont Pome 1998,375,16.41,B. United International,IMPORTED ALE
435618,Aventinus 20l Keg,20000,125.0,B. United International,IMPORTED ALE
362191,Birrificio Troll Geisha,375,12.09,B. United International,IMPORTED ALE
381200,Birra Del Borgo Re Ale Extra,375,6.07,B. United International,IMPORTED ALE
455783,Birrificio Del Ducato Verdi Imp Stout,331,6.32,B. United International,IMPORTED ALE
172606,Abbaye St Bon Chien 2007,750,16.23,B. United International,IMPORTED ALE
154638,Old Danish Braggot Beer,750,10.23,B. United International,IMPORTED ALE
172103,Einbecker Urbock Dunkel 4x6,331,1.64,B. United International,IMPORTED ALE
237244,Einbecker Mai-Urbock 4x6,331,1.64,B. United International,IMPORTED ALE
201429,Vapeur Cochonne,750,6.28,B. United International,IMPORTED ALE
146325,Aventinus Doppelbock 6x4,500,2.81,B. United International,IMPORTED ALE
434652,Harviestoun Ola Dubh 16yo,331,6.28,B. United International,IMPORTED ALE
288267,Limfjord Porter,331,3.18,B. United International,IMPORTED ALE
257031,Granitbock,500,3.53,B. United International,IMPORTED ALE
115631,Draupnir,500,7.49,B. United International,IMPORTED ALE
333989,Esrum Kloster,500,7.49,B. United International,IMPORTED ALE
289858,Old Danish Braggot Beer,750,10.16,B. United International,IMPORTED ALE
43055,Brauerei Hofstetten Austrian Barleywine,331,3.37,B. United International,IMPORTED ALE
206000,Bfm Cuvee Du 7eme,331,4.94,B. United International,IMPORTED ALE
91556,J W Lees 2008 Harvest,275,5.36,B. United International,IMPORTED ALE
65764,Harviestoun Ola Dubh 40yo,331,12.23,B. United International,IMPORTED ALE
443875,J W Lees 2008 Lagavulin Harvest,275,6.3,B. United International,IMPORTED ALE
322190,J W Lees 2008 Sherry Harvest,275,6.3,B. United International,IMPORTED ALE
185933,J W Lees 2008 Port Harvest,275,6.3,B. United International,IMPORTED ALE
202611,Harviestoun Ola Dubh 18yo,331,7.08,B. United International,IMPORTED ALE
196658,Bfm Cuvee Du 8eme,331,4.94,B. United International,IMPORTED ALE
