itemid,nombre,volumen,precio,marca,categoria
133867,Hennessy Vsop Cognac,200,11.01,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
276212,Hennessy XO,750,149.99,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
419761,Hennessy Vs Cognac Mini,603,33.12,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
418759,Hennessy Vsop,375,22.19,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
188377,Hennessy Vs Cognac,1000,35.06,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
323484,Hennessy Vsop Cognac Mini,603,41.74,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
6583,Hennessy Vs Cognac,100,4.23,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
451703,Hennessy Vs Cognac,1750,58.34,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
55993,Hennessy VS Shepard Fairey HA,1500,112.49,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
233735,Hennessy Black,375,20.0,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
