itemid,nombre,volumen,precio,marca,categoria
380527,Hennessy Vs Cognac Minis,600,42.21,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
407058,Hennessy Vs Cognac 100ml,1200,58.41,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
14428,Hennessy Vs Cognac,200,7.86,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
348677,Hennessy Vs Cognac,375,14.24,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
168360,Hennessy Vs Cognac,750,28.49,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
266900,Hennessy Vs Cognac,1750,65.24,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
325189,Hennessy VSOP Round Giftbox,375,24.74,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
224182,Hennessy Vsop Privilege Cognac,750,46.49,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
371756,Hennessy XO Cognac,750,149.99,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
156468,Hennessy X.o. Cognac,750,147.5,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
443865,Hennessy Vsop Privilege,375,22.19,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
145403,Hennessy Vsop Privilege,375,25.49,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
147879,Hennessy Vs Historic,750,25.59,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
269088,Hennessy Black,750,33.74,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
423315,Hennessy Black,375,18.74,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
431417,Hennessy VSOP Privilege,750,44.99,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
265165,Hennessy VS Ryan McGinness Limited Edition,750,28.49,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
25091,Hennessy Vs Cognac Mini,50,2.69,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
5143,Hennessy Paradis HA,750,551.99,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
227095,Hennessy VS Artistry by KAWS,750,25.59,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
308779,Hennessy VS,200,8.61,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
4117,Hennessy VS,375,14.99,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
450758,Hennessy Vs Cognac Minis,50,2.76,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
377868,Hennessy Vs Cognac,100,4.35,"Moet Hennessy USA, Inc.",IMPORTED GRAPE BRANDIES
