itemid,nombre,volumen,precio,marca,categoria
382945,Seagram's Wild Grape Vodka,750,9.29,Wilson Daniels Ltd.,VODKA FLAVORED
301682,Seagrams Citrus Vodka,375,4.26,Wilson Daniels Ltd.,VODKA FLAVORED
409655,Seagrams Apple Vodka,375,4.2,Wilson Daniels Ltd.,VODKA FLAVORED
58520,Seagrams Apple Vodka,200,2.64,Wilson Daniels Ltd.,VODKA FLAVORED
169147,Seagram's Wild Grape Vodka,375,4.26,Wilson Daniels Ltd.,VODKA FLAVORED
6266,Seagrams Apple Vodka,750,9.29,Wilson Daniels Ltd.,VODKA FLAVORED
238495,Seagram's Sweet Tea,1000,9.48,Wilson Daniels Ltd.,VODKA FLAVORED
298213,Seagrams Red Berry,750,4.83,Wilson Daniels Ltd.,VODKA FLAVORED
380997,Seagrams Peach,750,4.83,Wilson Daniels Ltd.,VODKA FLAVORED
298396,Seagrams Sweet Tea,750,8.84,Wilson Daniels Ltd.,VODKA FLAVORED
34784,Seagram's M Grape Flavor,750,8.07,Wilson Daniels Ltd.,VODKA FLAVORED
227688,Seagrams Apple Vodka,750,9.29,Wilson Daniels Ltd.,VODKA FLAVORED
458804,Seagram's Wild Grape Vodka,200,1.52,Wilson Daniels Ltd.,VODKA FLAVORED
93050,Seagram's Sweet Tea Vodka,1750,16.24,Wilson Daniels Ltd.,VODKA FLAVORED
