itemid,nombre,volumen,precio,marca,categoria
218126,"Ice 101, Peppermint Schnapps",603,13.13,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
8259,Schranck's Peppermint Schnapps,200,1.55,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
214494,Schranck's Peppermint Schnapps,750,4.89,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
41295,Schranck's Peppermint Schnapps,1000,5.79,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
203043,Schranck's Peppermint Schnapps,1750,10.46,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
362760,"Ice 101, Peppermint Schnapps",50,1.1,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
18252,Ice 101 Peppermint Schnapps (dno),200,3.63,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
223944,California Peppermint Schnapps,750,5.0,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
43465,Schranck's Peppermint Schnapps,1000,5.79,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
572,Schranck's Peppermint Schnapps,375,2.89,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
404342,Schranck's Peppermint Schnapps,1750,10.45,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
172282,Ice 101,375,7.16,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
95604,"Ice 101, Peppermint Schnapps",50,1.09,"White Rock Distilleries, Inc.",PEPPERMINT SCHNAPPS
