itemid,nombre,volumen,precio,marca,categoria
73617,Beefeater Gin With Shaker,750,16.55,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
327712,Beefeater Gin W/martini Glass,1750,29.58,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
35682,Beefeater W/2 Collins Glasses,1750,32.33,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
440937,Beefeater Gin W/olives & Picks,1750,30.75,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
110512,Malibu With Cooler Jug,750,10.4,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
220353,Courvoisier Vsop Cognac W/snifters,750,38.33,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
179005,Courvoisier Erte Decanter 1994,750,449.45,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
126150,Courvoisier Vs Designer Bottle,750,21.57,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
112828,Courvoisier Vs With Snifters,750,21.66,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
288425,Courvoisier Vsop W/cigar Case,750,35.97,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
445135,Courvoisier Vsop W/decanter,750,38.33,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
275354,Courvoisier Xo W/humidor,750,333.33,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
202933,Courvoisier Xo W/snifters,750,110.0,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
298830,Azteca De Oro W/snifter,750,19.26,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
25590,Don Pedro W Glass,750,14.16,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
44800,Don Pedro W Glass,750,14.16,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
196540,Presidente Brandy W/phone Card,750,11.25,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
439202,Presidente With Two Glasses,750,11.25,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
443344,Drambuie Liqueur Glass Set,750,26.15,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
31098,Kahlua W/shaker,1000,21.5,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
200678,Kahlua W/6 Shaker/3 Reg/3 Gw,750,17.18,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
383636,Kahlua With Mug,375,9.27,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
104261,Kahlua 6 Mugs / 6 Reg,750,17.18,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
255469,Kahlua Glass Set,375,9.27,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
364203,Kahlua Special Pack,375,8.16,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
42819,Kahlua With Pitcher,750,16.65,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
395749,Kahlua B52 Party Music Cd,750,17.18,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
463868,Beefeater Gin With Pitcher,750,15.81,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
338096,Kahlua W/4 Stoli Flavored Minis,750,16.67,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
170540,Carolans Irish Cream W/candy,750,11.04,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
158114,Carolan's W/glasses Irish Cream Liqueur,750,9.99,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
95263,Canadian Club Reserve W/rocks Glasses,750,12.8,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
182533,Canadian Club Glass Set,750,10.37,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
272880,Canandian Club Reserve 6/6 10yr W/flask,750,15.15,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
463052,Canadian Club Reserve W/flask,750,15.15,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
413251,Canadian Club Glass Set,750,10.37,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
390380,Canadian Club Classic Glass Set,750,15.15,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
462070,Canadian Club Classic With Pitcher,750,15.15,ALLIED DOMECQ SPIRITS AND WINE USA,DECANTERS & SPECIALTY PACKAGES
