itemid,nombre,volumen,precio,marca,categoria
291152,Milagro Silver Tequila,750,23.54,"WILLIAM GRANT AND SONS, INC.",TEQUILA
77539,Milagro Tequila Sbr Silver,750,41.76,"WILLIAM GRANT AND SONS, INC.",TEQUILA
247356,Milagro Reposado Tequila,750,24.38,"WILLIAM GRANT AND SONS, INC.",TEQUILA
149197,Milagro Tequila Sbr Anejo,750,72.0,"WILLIAM GRANT AND SONS, INC.",TEQUILA
383548,Reserva Del Dueno Tequila,750,45.0,"WILLIAM GRANT AND SONS, INC.",TEQUILA
420470,Milagro Tequila Sbr Anejo,750,74.63,"WILLIAM GRANT AND SONS, INC.",TEQUILA
147684,Milagro Romance(DNO),1000,95.63,"WILLIAM GRANT AND SONS, INC.",TEQUILA
63873,Milagro Anejo Tequila,750,30.21,"WILLIAM GRANT AND SONS, INC.",TEQUILA
71684,Milagro Tequila Sbr Reposado,750,58.64,"WILLIAM GRANT AND SONS, INC.",TEQUILA
260719,Milagro Reposado Tequila,750,26.47,"WILLIAM GRANT AND SONS, INC.",TEQUILA
73110,Milagro Tequila Sbr Silver,750,41.76,"WILLIAM GRANT AND SONS, INC.",TEQUILA
283861,Milagro Tequila Anejo Minis,502,3.09,"WILLIAM GRANT AND SONS, INC.",TEQUILA
176605,Milagro Tequila Silver,375,11.96,"WILLIAM GRANT AND SONS, INC.",TEQUILA
