itemid,nombre,volumen,precio,marca,categoria
97348,Belvedere Pure - Red Capsule,750,25.73,"Moet Hennessy USA, Inc.",IMPORTED VODKA
340921,Belvedere Intense Unfiltered,750,28.5,"Moet Hennessy USA, Inc.",IMPORTED VODKA
184370,Belvedere Intense,750,29.96,"Moet Hennessy USA, Inc.",IMPORTED VODKA
1895,Belvedere Cytrus Flavored Vodka,750,25.73,"Moet Hennessy USA, Inc.",IMPORTED VODKA
426174,Belvedere Vodka,375,13.71,"Moet Hennessy USA, Inc.",IMPORTED VODKA
221290,Belvedere Vodka,750,25.73,"Moet Hennessy USA, Inc.",IMPORTED VODKA
460990,Belvedere Vodka,750,22.91,"Moet Hennessy USA, Inc.",IMPORTED VODKA
51768,Belvedere Vodka,1750,51.74,"Moet Hennessy USA, Inc.",IMPORTED VODKA
283283,Belvedere Vodka,1750,51.72,"Moet Hennessy USA, Inc.",IMPORTED VODKA
390734,Belvedere Vodka,1000,30.95,"Moet Hennessy USA, Inc.",IMPORTED VODKA
257420,Belvedere Pomarancza Flavored (dno),750,25.73,"Moet Hennessy USA, Inc.",IMPORTED VODKA
391289,Belvedere Vodka,200,7.56,"Moet Hennessy USA, Inc.",IMPORTED VODKA
198995,Belvedere Vodka,1750,57.14,"Moet Hennessy USA, Inc.",IMPORTED VODKA
412041,Tanqueray Sterling Citrus Vodka,750,15.5,"Moet Hennessy USA, Inc.",IMPORTED VODKA
353111,Belvedere Citrus,750,25.73,"Moet Hennessy USA, Inc.",IMPORTED VODKA
133001,Belvedere Unfiltered,750,28.49,"Moet Hennessy USA, Inc.",IMPORTED VODKA
264736,Belvedere Vodka,375,12.74,"Moet Hennessy USA, Inc.",IMPORTED VODKA
