itemid,nombre,volumen,precio,marca,categoria
220678,House of Stuart,1000,9.2,Sazerac North America,SCOTCH WHISKIES
138834,House Of Stuart,1750,15.78,Sazerac North America,SCOTCH WHISKIES
307588,Lauder's,375,4.82,Sazerac North America,SCOTCH WHISKIES
41860,Lauder's Scotch Traveler,750,7.7,Sazerac North America,SCOTCH WHISKIES
83168,Lauder's Scotch,750,7.7,Sazerac North America,SCOTCH WHISKIES
48622,Lauder's,1000,9.21,Sazerac North America,SCOTCH WHISKIES
418211,Lauder's,1750,16.27,Sazerac North America,SCOTCH WHISKIES
172068,Inver House Rare Scotch,750,8.25,Sazerac North America,SCOTCH WHISKIES
31980,Inver House Scotch,1000,10.1,Sazerac North America,SCOTCH WHISKIES
432480,Inver House Very Rare Scotch,1750,17.58,Sazerac North America,SCOTCH WHISKIES
105823,Lauder''s Scotch Mini,600,8.94,Sazerac North America,SCOTCH WHISKIES
