itemid,nombre,volumen,precio,marca,categoria
306328,Ciroc Amaretto,750,27.74,Diageo Americas,IMPORTED VODKA - MISC
426122,Ketel One Oranje,750,21.0,Diageo Americas,IMPORTED VODKA - MISC
460188,Rokk Raspberry Vodka,750,12.75,Diageo Americas,IMPORTED VODKA - MISC
92466,Ciroc Apple,200,7.5,Diageo Americas,IMPORTED VODKA - MISC
226828,Ciroc Apple,375,13.88,Diageo Americas,IMPORTED VODKA - MISC
351124,Ciroc Apple,750,27.74,Diageo Americas,IMPORTED VODKA - MISC
216271,Ciroc Apple,1000,34.13,Diageo Americas,IMPORTED VODKA - MISC
247376,Ciroc Pineapple Mini,750,39.15,Diageo Americas,IMPORTED VODKA - MISC
208939,Ciroc Pineapple,200,7.5,Diageo Americas,IMPORTED VODKA - MISC
3563,Ciroc Pineapple,375,13.88,Diageo Americas,IMPORTED VODKA - MISC
93608,Ciroc Pineapple,750,27.74,Diageo Americas,IMPORTED VODKA - MISC
389158,Ciroc Peach,375,13.88,Diageo Americas,IMPORTED VODKA - MISC
236949,Ciroc Peach,750,28.12,Diageo Americas,IMPORTED VODKA - MISC
107519,Ciroc Peach,1000,34.13,Diageo Americas,IMPORTED VODKA - MISC
413093,Ciroc Peach,1000,34.11,Diageo Americas,IMPORTED VODKA - MISC
343861,Ciroc Peach,750,27.74,Diageo Americas,IMPORTED VODKA - MISC
389814,Ciroc Peach,200,7.5,Diageo Americas,IMPORTED VODKA - MISC
292966,Ciroc Amaretto,200,7.5,Diageo Americas,IMPORTED VODKA - MISC
399374,Ciroc Amaretto,375,13.88,Diageo Americas,IMPORTED VODKA - MISC
446522,Ciroc Coconut Vodka,750,28.12,Diageo Americas,IMPORTED VODKA - MISC
367627,Ciroc Coconut,200,7.5,Diageo Americas,IMPORTED VODKA - MISC
262297,Ciroc Coconut,750,27.74,Diageo Americas,IMPORTED VODKA - MISC
224614,Ciroc Red Berry,1000,34.13,Diageo Americas,IMPORTED VODKA - MISC
425746,Ciroc Red Berry,750,27.74,Diageo Americas,IMPORTED VODKA - MISC
29725,Ciroc Red Berry,200,7.5,Diageo Americas,IMPORTED VODKA - MISC
271151,Ciroc Red Berry Mini,750,39.15,Diageo Americas,IMPORTED VODKA - MISC
461455,Ciroc Red Berry,375,13.88,Diageo Americas,IMPORTED VODKA - MISC
44646,Ciroc Red Berry Vodka,750,28.12,Diageo Americas,IMPORTED VODKA - MISC
224464,Ciroc Red Berry,1000,34.13,Diageo Americas,IMPORTED VODKA - MISC
246130,Ciroc Red Berry,1750,48.74,Diageo Americas,IMPORTED VODKA - MISC
302242,Ciroc Amaretto Mini,750,44.93,Diageo Americas,IMPORTED VODKA - MISC
297404,Ketel One Oranje,750,21.0,Diageo Americas,IMPORTED VODKA - MISC
193518,Ciroc Apple,1750,48.74,Diageo Americas,IMPORTED VODKA - MISC
397642,Ciroc Peach,50,44.93,Diageo Americas,IMPORTED VODKA - MISC
252340,Ciroc Peach,375,13.5,Diageo Americas,IMPORTED VODKA - MISC
254290,Ciroc Peach,1750,48.74,Diageo Americas,IMPORTED VODKA - MISC
425009,Ciroc Amaretto,200,3.75,Diageo Americas,IMPORTED VODKA - MISC
337358,Ciroc Amaretto,375,13.5,Diageo Americas,IMPORTED VODKA - MISC
374092,Ciroc Amaretto,1750,44.61,Diageo Americas,IMPORTED VODKA - MISC
6633,Ciroc Coconut,375,13.88,Diageo Americas,IMPORTED VODKA - MISC
370019,Ciroc Red Berry Mini,750,39.15,Diageo Americas,IMPORTED VODKA - MISC
80711,Ciroc Red Berry,1750,48.74,Diageo Americas,IMPORTED VODKA - MISC
