itemid,nombre,volumen,precio,marca,categoria
289043,New Amsterdam,200,3.36,E AND J GALLO WINERY,VODKA 80 PROOF
216044,New Amsterdam Vodka,375,5.25,E AND J GALLO WINERY,VODKA 80 PROOF
10516,New Amsterdam Vodka,750,10.35,E AND J GALLO WINERY,VODKA 80 PROOF
338794,New Amsterdam Vodka,1000,11.0,E AND J GALLO WINERY,VODKA 80 PROOF
292538,New Amsterdam Vodka,1750,19.98,E AND J GALLO WINERY,VODKA 80 PROOF
130800,Shaker's Original American Vodka,200,4.41,E AND J GALLO WINERY,VODKA 80 PROOF
457018,Shaker's Original American Vodka,750,5.51,E AND J GALLO WINERY,VODKA 80 PROOF
294351,Shaker's Rye Vodka,750,5.51,E AND J GALLO WINERY,VODKA 80 PROOF
408172,New Amsterdam Vodka,100,1.5,E AND J GALLO WINERY,VODKA 80 PROOF
294284,New Amsterdam Vodka,200,3.06,E AND J GALLO WINERY,VODKA 80 PROOF
334047,New Amsterdam Vodka,375,5.1,E AND J GALLO WINERY,VODKA 80 PROOF
