itemid,nombre,volumen,precio,marca,categoria
181680,Finlandia W/martini Glass,750,16.2,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
2942,Finlandia With Infusion Jar,750,13.35,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
301368,Finlandia W/bloody Mary Tabasco Mix,750,15.86,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
306647,Finlandia W/bloody Mary Tabasco Mix,1750,30.17,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
437715,Finlandia W/grapefruit Juice,750,15.86,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
178621,Glenmorangie 10 Year W/coasters,750,34.43,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
181204,Woodford Reserve Kentucky Derby 2016,1000,40.52,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
201701,Woodford Reserve Double Oaked,750,38.55,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
434959,Jack Daniels w/Glass,750,22.61,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
456838,Jack Daniels Tennessee Honey w/Glass,750,22.61,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
381947,Jack Daniel's TN Honey w/Flask,750,21.8,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
207791,Woodford Reserve w/Glass,750,31.53,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
42126,Jack Daniel's Master Distiller,750,24.78,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
458945,Gentleman Jack w/Jigger,750,29.19,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
445937,Gentleman Jack w/Money Clip,1750,50.49,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
70662,Gentleman Jack w/Cuff Links,750,28.43,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
25048,Jack Daniel's Independence w/2 Glasses,750,20.31,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
333880,Gentleman Jack W/tin,750,22.47,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
9738,Gentleman Jack Gift W/glasses,750,18.41,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
69427,Jack Daniels 1981 Gold Medal,750,35.91,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
88278,Jack Daniel's 1915 Gold Medal,750,35.91,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
454443,Glenmorangie Gift Set,750,34.2,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
453537,Glenmorangie 10 Yr Gift Set,750,34.16,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
340960,Bushmills Pub Set,750,18.2,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
404096,Chambord Liqueur with 2 Ice Cream Bowls,750,5.82,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
223958,Bushmills Malt W/glasses,750,27.23,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
31853,Bushmills Gift With Glasses,750,17.22,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
313736,Chambord Liqueur w/2 Glasses,750,27.84,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
210525,Jack Daniel's Tennessee Honey w/2 Glasses,750,21.8,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
451336,El Jimador Blanco w/Glass,750,16.73,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
159894,El Jimador Reposado w/Glass,750,16.73,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
443210,Jack Daniels Music Carton w/2 Glasses,750,21.8,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
285192,Old Forester Birthday Bourbon 2011,750,37.55,Brown-Forman Corporation,DECANTERS & SPECIALTY PACKAGES
