itemid,nombre,volumen,precio,marca,categoria
301843,Old Rip Van Winkle 12yr(pappy) HA,750,43.14,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
451589,Old Rip Van Winkle 10yr(pappy) HA,750,37.55,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
122467,Buffalo Trace Bourbon (dno),750,16.01,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
420028,Ancient Ancient Age 10yr(dno),1750,26.0,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
276494,Weller Special Reserve Bourbon 7yr HA,750,12.65,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
256007,Rock Hill Farms Bourbon 3pak(dno),750,42.3,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
268972,George T Stagg Bourbon HA,750,60.15,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
358565,Old Charter 8yr Ky Str Bourbon HA,750,11.94,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
446542,Ancient Age Bourbon,375,3.75,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
109416,Virginia Gentleman Bourbon,1000,10.8,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
50180,Benchmark Old No 8 Bourbon,750,8.03,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
397311,Weller Centennial 10yr (dno),750,26.88,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
108484,Weller Special Reserve Bourbon HA,1000,15.08,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
100532,Eagle Rare 10yr St Bourbon,750,15.34,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
225412,Elmer T Lee Single Barrel HA,750,22.5,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
425867,Old Rip Van Winkle 15yr(pappy) HA,750,60.15,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
429344,Old Weller 107 Antique Bourbon 7yr HA,750,15.71,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
176289,Virginia Gentleman 80prf,750,9.13,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
459659,Virginia Gentleman 90prf,750,16.38,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
110164,Ancient Ancient Age 10yr(dno),1000,16.01,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
146849,Ancient Ancient Age 10 Star Bourbon,1750,19.73,"Sazerac Co., Inc.",STRAIGHT BOURBON WHISKIES
