itemid,nombre,volumen,precio,marca,categoria
255908,Denaka Vodka,750,8.72,"Sazerac Co., Inc.",IMPORTED VODKA
22327,Van Gogh Vodka,750,19.01,"Sazerac Co., Inc.",IMPORTED VODKA
213893,Van Gogh Wild Appel Vodka,750,19.01,"Sazerac Co., Inc.",IMPORTED VODKA
90921,Turi Estonian Vodka,750,17.51,"Sazerac Co., Inc.",IMPORTED VODKA
88037,Van Gogh Expresso Vodka,750,19.01,"Sazerac Co., Inc.",IMPORTED VODKA
51983,Van Gogh Blue 80 Proof Wheat Vodka,750,21.42,"Sazerac Co., Inc.",IMPORTED VODKA
352541,Denaka Vodka,750,13.04,"Sazerac Co., Inc.",IMPORTED VODKA
91723,Van Gogh Vodka,1000,23.13,"Sazerac Co., Inc.",IMPORTED VODKA
33388,Van Gogh Pineapple Vodka,750,19.0,"Sazerac Co., Inc.",IMPORTED VODKA
168358,Van Gogh Vincent Vodka,750,19.0,"Sazerac Co., Inc.",IMPORTED VODKA
52039,Van Gogh Melon Vodka,750,19.0,"Sazerac Co., Inc.",IMPORTED VODKA
302858,Van Gogh Wild Appel Vodka,750,19.0,"Sazerac Co., Inc.",IMPORTED VODKA
179538,Van Gogh Double Espresso (do Not Order),750,19.0,"Sazerac Co., Inc.",IMPORTED VODKA
214630,Van Gogh Espresso Vodka,750,19.0,"Sazerac Co., Inc.",IMPORTED VODKA
206266,Van Gogh Appel Vodka,1000,23.13,"Sazerac Co., Inc.",IMPORTED VODKA
