itemid,nombre,volumen,precio,marca,categoria
176397,Kah Blanco Tequila,750,37.26,Aveniu Brands,TEQUILA
446978,Vince Neil Tres Rios Blanco Tequila,750,30.0,Aveniu Brands,TEQUILA
401636,Kah Anejo,750,5.82,Aveniu Brands,TEQUILA
20633,Kah Reposado,750,44.01,Aveniu Brands,TEQUILA
106063,Vince Neil Tres Rios Anejo Tequila,750,39.0,Aveniu Brands,TEQUILA
304418,Vince Neil Tres Rios Reposado Tequila,750,34.5,Aveniu Brands,TEQUILA
105063,Vince Neil Tres Rios Anejo Tequila,750,39.0,Aveniu Brands,TEQUILA
389986,Vince Neil Tres Rios Reposado Tequila,750,34.5,Aveniu Brands,TEQUILA
258973,Kah Tequila Blanco Mini,50,7.29,Aveniu Brands,TEQUILA
57389,Kah Tequila Blanco,750,37.5,Aveniu Brands,TEQUILA
440473,Kah Tequila Anejo Mini,50,9.29,Aveniu Brands,TEQUILA
371400,Kah Tequila Anejo,750,58.76,Aveniu Brands,TEQUILA
107535,Kah Tequila Reposado Mini,50,8.36,Aveniu Brands,TEQUILA
44986,KAH Tequila Reposado,750,53.25,Aveniu Brands,TEQUILA
