itemid,nombre,volumen,precio,marca,categoria
418809,Phillips Blackberry Brandy,502,6.95,Phillips Beverage Company,BLACKBERRY BRANDIES
301013,Phillips Blackberry Flav Brandy,750,7.14,Phillips Beverage Company,BLACKBERRY BRANDIES
375249,Phillips Blackby Brandy Mini,50,0.69,Phillips Beverage Company,BLACKBERRY BRANDIES
190667,Phillips Blackberry Brandy P.e.t.,750,7.1,Phillips Beverage Company,BLACKBERRY BRANDIES
7317,Phillips Blackby Brandy Minis,502,6.95,Phillips Beverage Company,BLACKBERRY BRANDIES
264044,Phillips Blackberry Brandy,1750,18.63,Phillips Beverage Company,BLACKBERRY BRANDIES
28620,Phillips Blackberry Brandy,200,2.21,Phillips Beverage Company,BLACKBERRY BRANDIES
351143,Phillips Blackberry Brandy,375,4.25,Phillips Beverage Company,BLACKBERRY BRANDIES
217068,Phillips Blackberry Brandy,1000,7.86,Phillips Beverage Company,BLACKBERRY BRANDIES
36372,Phillips Blackberry Brandy,50,0.69,Phillips Beverage Company,BLACKBERRY BRANDIES
