itemid,nombre,volumen,precio,marca,categoria
2917,Kahlua Coffee Liqueur,750,17.99,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
204023,Kahlua Coffee Liqueur,1000,23.24,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
194791,Kahlua Coffee Liqueur,1750,37.49,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
69247,Kahlua Especial,750,19.49,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
412956,Kahlua French Vanilla Liqueur,750,17.99,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
466263,Kahlua Hazelnut Liqueur,603,16.32,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
346152,Kahlua Mocha Liqueur,750,17.99,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
100238,Kahlua Pumpkin Spice,750,17.99,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
92078,Kahlua Peppermint Mocha,750,17.99,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
114342,Kahlua Salted Caramel,750,17.99,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
121166,Hiram Walker Coffee Brandy,1000,9.75,Pernod Ricard USA/Austin Nichols,COFFEE LIQUEURS
