itemid,nombre,volumen,precio,marca,categoria
142843,Pinnacle Cucumber,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
301113,Pinnacle Mimosa Mini,500,7.05,Jim Beam Brands,IMPORTED VODKA - MISC
431853,Pinnacle Mimosa,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
399254,Pinnacle Habanero,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
360964,Pinnacle Blackberry Mini,500,7.05,Jim Beam Brands,IMPORTED VODKA - MISC
166435,Pinnacle Coconut Mini,500,7.05,Jim Beam Brands,IMPORTED VODKA - MISC
367434,Pinnacle Peachberry Cobbler Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
70480,Pinnacle Peachberry Cobbler,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
345694,Pinnacle Pecan Pie Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
180182,Pinnacle Pecan Pie,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
380971,Pinnacle Caramel Apple Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
225533,Pinnacle Caramel Apple,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
340200,Pinnacle Rainbow Sherbet Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
412388,Pinnacle Rainbow Sherbet,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
134525,Pinnacle Strawberry Shortcake Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
454467,Pinnacle Strawberry Shortcake,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
280187,Effen Black Cherry Vodka,750,21.26,Jim Beam Brands,IMPORTED VODKA - MISC
172277,Effen Raspberry,750,21.26,Jim Beam Brands,IMPORTED VODKA - MISC
20076,Effen Cucumber,750,21.26,Jim Beam Brands,IMPORTED VODKA - MISC
366475,Pinnacle Citrus,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
7942,Pinnacle Raspberry,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
359632,Pinnacle Strawberry-Kiwi Vodka,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
54765,Pinnacle Cherry,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
360380,Pinnacle Grape,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
153125,Pinnacle Banana(dno),750,11.81,Jim Beam Brands,IMPORTED VODKA - MISC
166553,Pinnacle Blueberry,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
37554,Pinnacle Tropical Punch,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
301147,Pinnacle County Fair Cotton,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
421198,Pinnacle Whipped,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
231352,Pinnacle Whipped,1750,18.89,Jim Beam Brands,IMPORTED VODKA - MISC
191852,Pinnacle Chocolate Whipped,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
355874,Pinnacle Cherry Whipped,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
154802,Pinnacle Orange Whipped,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
229588,Pinnacle Cherry Whipped Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
136034,Pinnacle Orange Whipped Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
108924,Pinnacle Cake Vodka,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
88975,Pinnacle Coconut,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
298120,Pinnacle Cake Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
449764,Pinnacle Cotton Vodka,750,5.82,Jim Beam Brands,IMPORTED VODKA - MISC
253849,Pinnacle Red Liquorice,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
27994,Pinnacle Marshmallow,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
368488,Pinnacle Red Berry,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
248063,Pinnacle Cookie Dough,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
379511,Pinnacle Atomic Hot,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
182278,Pinnacle Key Lime Whipped,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
74984,Pinnacle Pineapple,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
163991,Pinnacle Atomic Hots Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
299869,Pinnacle Blackberry,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
234308,Pinnacle Peach Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
149582,Pinnacle Peach,750,11.03,Jim Beam Brands,IMPORTED VODKA - MISC
95467,Pinnacle Salted Caramel Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
288652,Pinnacle Salted Caramel,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
217617,Pinnacle Cinnabon Mini,600,8.46,Jim Beam Brands,IMPORTED VODKA - MISC
144236,Pinnacle Cinnabon,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
449381,Pinnacle County Fair Cotton Mini DNO,50,7.05,Jim Beam Brands,IMPORTED VODKA - MISC
448428,Pinnacle County Fair Cotton,50,7.05,Jim Beam Brands,IMPORTED VODKA - MISC
152037,Pinnacle Red Liquorice Mini,50,7.05,Jim Beam Brands,IMPORTED VODKA - MISC
162662,Pinnacle Whipped Mini,50,7.05,Jim Beam Brands,IMPORTED VODKA - MISC
374272,Pinnacle Peppermint Bark,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
269110,Pinnacle Orange,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
148529,Pinnacle Mango,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
9759,Pinnacle Chocolate Whipped,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
227239,Pinnacle Orange Whipped,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
379387,Pinnacle Marshmallow Vodka,750,11.81,Jim Beam Brands,IMPORTED VODKA - MISC
136602,Pinnacle Cucumber Watermelon,750,11.82,Jim Beam Brands,IMPORTED VODKA - MISC
