itemid,nombre,volumen,precio,marca,categoria
294676,Italian Brandy,50,7.25,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
389321,Kirsch Cherry Brandy,1000,39.6,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
289249,Kirsch Cherry Brandy,750,33.54,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
45649,Kirsch Cherry Brandy,375,18.92,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
171611,Kirsch Cherry Brandy,200,13.79,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
150809,Kirsch Cherry Brandy,100,9.9,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
166437,Kirsch Cherry Brandy,50,6.96,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
160999,Cognac Cuvee,1750,346.55,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
317691,Cognac Cuvee,1000,204.5,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
415640,Cognac Cuvee,750,158.67,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
409186,Cognac Cuvee,375,81.5,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
32398,Cognac Cuvee,200,47.15,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
284180,Cognac Cuvee,100,26.6,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
188736,Cognac Cuvee,50,15.3,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
178112,Armagnac Vintage 1973,1000,189.6,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
417594,Armagnac Vintage 1973,750,147.5,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
8674,Armagnac Vintage 1973,375,75.9,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
173486,Armagnac Vintage 1973,200,44.18,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
431197,Armagnac Vintage 1973,100,25.1,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
179834,Armagnac Vintage 1973,50,14.55,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
103816,Williams Pear Brandy,1750,49.89,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
34004,Armagnac XO 10 YR,1000,53.96,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
345994,Armagnac XO 10 YR,750,45.77,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
19677,Armagnac XO 10 YR,375,25.04,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
278943,Armagnac XO 10 YR,200,17.04,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
194044,Armagnac XO 10 YR,100,11.54,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
167978,Armagnac XO 10 YR,50,7.77,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
83103,Italian Brandy,1000,43.32,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
445351,Italian Brandy,750,37.79,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
416352,Italian Brandy,375,21.05,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
300075,Italian Brandy,200,14.91,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
299667,Italian Brandy,100,10.47,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
376353,Williams Pear Brandy,1000,34.98,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
26508,Williams Pear Brandy,750,31.53,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
385892,Williams Pear Brandy,375,17.93,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
297931,Williams Pear Brandy,200,13.25,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
383409,Williams Pear Brandy,100,9.63,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
181146,Williams Pear Brandy,50,6.83,"Yahara Bay Distillers, Inc",MISCELLANEOUS  BRANDIES
