itemid,nombre,volumen,precio,marca,categoria
223985,Westmalle Tripel Ale,331,3.62,Merchant Du Vin Corporation,IMPORTED ALE
333518,Brasseurs Biere De Garde,750,4.17,Merchant Du Vin Corporation,IMPORTED ALE
344445,Mac Andrews Stock Ale,553,2.77,Merchant Du Vin Corporation,IMPORTED ALE
418600,Traquair Jacobite Ale,331,3.93,Merchant Du Vin Corporation,IMPORTED ALE
34875,Traquair House Ale,331,4.16,Merchant Du Vin Corporation,IMPORTED ALE
247167,Orval Trappist Ale,331,3.88,Merchant Du Vin Corporation,IMPORTED ALE
434271,Samuel Smith Imperial Stout,355,2.07,Merchant Du Vin Corporation,IMPORTED ALE
4643,Ayinger Celebrator Doppelbock,331,2.42,Merchant Du Vin Corporation,IMPORTED ALE
211336,Duinen Dubbel Ale,750,5.55,Merchant Du Vin Corporation,IMPORTED ALE
257062,Duinen Tripel Ale,750,5.55,Merchant Du Vin Corporation,IMPORTED ALE
47334,Samuel Smith Imperial Stout,553,2.81,Merchant Du Vin Corporation,IMPORTED ALE
124552,Ayinger Oktober Fest Beer,500,2.03,Merchant Du Vin Corporation,IMPORTED ALE
6807,Rochefort 6,331,3.49,Merchant Du Vin Corporation,IMPORTED ALE
84773,Rochefort Trappist 6 Ale,331,3.72,Merchant Du Vin Corporation,IMPORTED ALE
383662,Westmalle Dubbel,750,8.17,Merchant Du Vin Corporation,IMPORTED ALE
148025,Greens Dubbel Gluten Free,500,3.98,Merchant Du Vin Corporation,IMPORTED ALE
464649,Greens Tripel Gluten Free,500,3.98,Merchant Du Vin Corporation,IMPORTED ALE
37845,Westmalle Double Ale,331,3.62,Merchant Du Vin Corporation,IMPORTED ALE
437917,Ayinger Celebrator Keg,30000,128.69,Merchant Du Vin Corporation,IMPORTED ALE
